term	category	first_tier	first_source
intestinal lymphangiectasia	CONDITION	3a	3a:syn_dict
prandin	DRUG	3a	3a:syn_dict
left choroidal detachment	CONDITION	3a	3a:syn_dict
emphysematous pyelonephritis	CONDITION	3a	3a:syn_dict
regulan	DRUG	3a	3a:syn_dict
risk for dehydration	FINDING	3a	3a:syn_dict
latex test	PROCEDURE	3a	3a:syn_dict
rotaviral gastroenteritis	CONDITION	3a	3a:syn_dict
hebephrenic schizophrenia	CONDITION	3a	3a:syn_dict
dentascan	PROCEDURE	3a	3a:syn_dict
short sternum	FINDING	3a	3a:syn_dict
first dorsal metatarsal artery	ANATOMY	3a	3a:syn_dict
deep plantar artery	ANATOMY	3a	3a:syn_dict
left second toe	ANATOMY	3a	3a:syn_dict
first phalanx	ANATOMY	3a	3a:syn_dict
osteotomy of second metatarsal	PROCEDURE	3a	3a:syn_dict
digital nerves	ANATOMY	3a	3a:syn_dict
proximal phalanx of thumb	ANATOMY	3a	3a:syn_dict
phalanx of index finger	ANATOMY	3a	3a:syn_dict
left hand trauma	FINDING	3a	3a:syn_dict
prostatic biopsy	PROCEDURE	3a	3a:syn_dict
epigastralgia	SYMPTOM	3a	3a:syn_dict
stomach and duodenum	ANATOMY	3a	3a:syn_dict
acute disease	CONDITION	3a	3a:syn_dict
ferrokinetics	PROCEDURE	3a	3a:syn_dict
dependent personality	CONDITION	3a	3a:syn_dict
obsessive features	FINDING	3a	3a:syn_dict
pulmonary abscess	CONDITION	3a	3a:syn_dict
pericardial thickening	CONDITION	3a	3a:syn_dict
withdrawal of life support	PROCEDURE	3a	3a:syn_dict
cutaneous neuroendocrine carcinoma	CONDITION	3a	3a:syn_dict
postpartum hemorrhage	CONDITION	3a	3a:syn_dict
unwitnessed death	FINDING	3a	3a:syn_dict
persistent sinus bradycardia	CONDITION	3a	3a:syn_dict
bone infarction	CONDITION	3a	3a:syn_dict
blood glucose management	PROCEDURE	3a	3a:syn_dict
arterial embolization	PROCEDURE	3a	3a:syn_dict
penile cellulitis	CONDITION	3a	3a:syn_dict
suprapubic cellulitis	FINDING	3a	3a:syn_dict
onset of confusion	FINDING	3a	3a:syn_dict
corrected calcium	PROCEDURE	3a	3a:syn_dict
mibi scan	PROCEDURE	3a	3a:syn_dict
cutaneous candidiasis	CONDITION	3a	3a:syn_dict
negative for dysplasia	FINDING	3a	3a:syn_dict
tuberculous peritonitis	CONDITION	3a	3a:syn_dict
costal margins	ANATOMY	3a	3a:syn_dict
splenic lymphoma	CONDITION	3a	3a:syn_dict
atypical lymphoid hyperplasia	CONDITION	3a	3a:syn_dict
cystic teratoma	CONDITION	3a	3a:syn_dict
mild dysmetria	FINDING	3a	3a:syn_dict
paravertebral muscle spasm	FINDING	3a	3a:syn_dict
renal ultrasound normal	FINDING	3a	3a:syn_dict
pupillary dilation	SYMPTOM	3a	3a:syn_dict
bilateral red eyes	SYMPTOM	3a	3a:syn_dict
ulcerative proctitis	CONDITION	3a	3a:syn_dict
left without being seen	FINDING	3a	3a:syn_dict
granulocytic hyperplasia	CONDITION	3a	3a:syn_dict
recurrent meningioma	CONDITION	3a	3a:syn_dict
bvm	PROCEDURE	3a	3a:syn_dict
cardiac complication	CONDITION	3a	3a:syn_dict
inflammatory pseudotumors	CONDITION	3a	3a:syn_dict
lymphoepithelial lesion	FINDING	3a	3a:syn_dict
consultation for treatment	PROCEDURE	3a	3a:syn_dict
foley catheter care	PROCEDURE	3a	3a:syn_dict
luq abdominal pain	SYMPTOM	3a	3a:syn_dict
orange urine	FINDING	3a	3a:syn_dict
ureteral lithotripsy	PROCEDURE	3a	3a:syn_dict
normal penis	FINDING	3a	3a:syn_dict
crystalline penicillin	DRUG	3a	3a:syn_dict
autoimmune liver disease	CONDITION	3a	3a:syn_dict
initiating breastfeeding	PROCEDURE	3a	3a:syn_dict
candesartan	DRUG	3a	3a:syn_dict
history of angina pectoris	FINDING	3a	3a:syn_dict
essential thrombocythemia	CONDITION	3a	3a:syn_dict
dulaglutide	DRUG	3a	3a:syn_dict
h1 agonist	DRUG	3a	3a:syn_dict
tracheostomy care	PROCEDURE	3a	3a:syn_dict
posterior fossa neoplasm	CONDITION	3a	3a:syn_dict
neurosurgical procedures	PROCEDURE	3a	3a:syn_dict
automated peritoneal dialysis	PROCEDURE	3a	3a:syn_dict
hyperpigmented lesions	FINDING	3a	3a:syn_dict
auricular region	ANATOMY	3a	3a:syn_dict
peritumoral edema	CONDITION	3a	3a:syn_dict
wound base	FINDING	3a	3a:syn_dict
weakness of foot	FINDING	3a	3a:syn_dict
total abdominal colectomy	PROCEDURE	3a	3a:syn_dict
laparostomy	PROCEDURE	3a	3a:syn_dict
mabthera	DRUG	3a	3a:syn_dict
closure of laparostomy	PROCEDURE	3a	3a:syn_dict
oral mass	FINDING	3a	3a:syn_dict
left cerebral peduncle	ANATOMY	3a	3a:syn_dict
cortical myoclonus	CONDITION	3a	3a:syn_dict
weakness in right hand	FINDING	3a	3a:syn_dict
back surgeries	PROCEDURE	3a	3a:syn_dict
conjunctival suffusion	FINDING	3a	3a:syn_dict
creation of permanent ileostomy	PROCEDURE	3a	3a:syn_dict
sigmoidectomy with colostomy	PROCEDURE	3a	3a:syn_dict
carboxyhemoglobin level	LAB_RESULT	3a	3a:syn_dict
escharotomy	PROCEDURE	3a	3a:syn_dict
lozanoc	DRUG	3a	3a:syn_dict
moderate cortical atrophy	CONDITION	3a	3a:syn_dict
vestibular testing	PROCEDURE	3a	3a:syn_dict
primary headache disorder	CONDITION	3a	3a:syn_dict
motor deterioration	FINDING	3a	3a:syn_dict
hypoxic encephalopathy	CONDITION	3a	3a:syn_dict
resection of tricuspid valve	PROCEDURE	3a	3a:syn_dict
placid affect	FINDING	3a	3a:syn_dict
frontal pole	ANATOMY	3a	3a:syn_dict
white matter signal abnormalities	FINDING	3a	3a:syn_dict
diffuse encephalopathy	CONDITION	3a	3a:syn_dict
speech therapy evaluation	PROCEDURE	3a	3a:syn_dict
white matter signals	FINDING	3a	3a:syn_dict
bilateral sensorineural deafness	CONDITION	3a	3a:syn_dict
exanthem	CONDITION	3a	3a:syn_dict
exposure to mercury	FINDING	3a	3a:syn_dict
patellar bursa	ANATOMY	3a	3a:syn_dict
muga scan	PROCEDURE	3a	3a:syn_dict
intracranial pressure elevation	FINDING	3a	3a:syn_dict
retrohyaloid hemorrhage	CONDITION	3a	3a:syn_dict
visual acuity reduced	FINDING	3a	3a:syn_dict
bnp normal	FINDING	3a	3a:syn_dict
other heart failure	CONDITION	3a	3a:syn_dict
perineal numbness	SYMPTOM	3a	3a:syn_dict
brrs	CONDITION	3a	3a:syn_dict
abdominal scan	PROCEDURE	3a	3a:syn_dict
rhinoscleroma	CONDITION	3a	3a:syn_dict
behavioral contract	PROCEDURE	3a	3a:syn_dict
lymph nodes examined	FINDING	3a	3a:syn_dict
perianal skin intact	FINDING	3a	3a:syn_dict
areas of depigmentation	FINDING	3a	3a:syn_dict
sigmoid colectomy	PROCEDURE	3a	3a:syn_dict
colon wall	ANATOMY	3a	3a:syn_dict
elevated gastrin level	FINDING	3a	3a:syn_dict
gastrin level	PROCEDURE	3a	3a:syn_dict
acute inflammatory response	CONDITION	3a	3a:syn_dict
exacerbation of ulcerative colitis	CONDITION	3a	3a:syn_dict
colon stricture	CONDITION	3a	3a:syn_dict
myeloproliferative disorder	CONDITION	3a	3a:syn_dict
bat bite	FINDING	3a	3a:syn_dict
myeloproliferative syndrome	CONDITION	3a	3a:syn_dict
pgl1	CONDITION	3a	3a:syn_dict
prolonged qtc interval	CONDITION	3a	3a:syn_dict
ultrasound doppler	PROCEDURE	3a	3a:syn_dict
bifrontal headache	SYMPTOM	3a	3a:syn_dict
wide qrs complex	FINDING	3a	3a:syn_dict
topical hemostatic agent	DRUG	3a	3a:syn_dict
cerebral abscesses	CONDITION	3a	3a:syn_dict
normal serum calcium	FINDING	3a	3a:syn_dict
hypertet	DRUG	3a	3a:syn_dict
inflammatory polyp	CONDITION	3a	3a:syn_dict
gastric stump	ANATOMY	3a	3a:syn_dict
x 27	DRUG	3a	3a:syn_dict
immunization history	FINDING	3a	3a:syn_dict
intramedullary injection	PROCEDURE	3a	3a:syn_dict
anterior floor of mouth	CONDITION	3a	3a:syn_dict
debulking surgery	PROCEDURE	3a	3a:syn_dict
costovertebral angle pain	SYMPTOM	3a	3a:syn_dict
occupational lung disease	CONDITION	3a	3a:syn_dict
seen by podiatrist	FINDING	3a	3a:syn_dict
decreased libido	FINDING	3a	3a:syn_dict
difficulty swallowing saliva	FINDING	3a	3a:syn_dict
intraperitoneal hemorrhage	CONDITION	3a	3a:syn_dict
gord	CONDITION	3a	3a:syn_dict
knee injury symptoms	SYMPTOM	3a	3a:syn_dict
primary tumor location	FINDING	3a	3a:syn_dict
suprasternal mass	FINDING	3a	3a:syn_dict
laboratory screening	PROCEDURE	3a	3a:syn_dict
capsular invasion	FINDING	3a	3a:syn_dict
aspiration biopsies	PROCEDURE	3a	3a:syn_dict
macular optical coherence tomography	PROCEDURE	3a	3a:syn_dict
electroretinography	PROCEDURE	3a	3a:syn_dict
xlrs	CONDITION	3a	3a:syn_dict
diffuse goiter	CONDITION	3a	3a:syn_dict
locoregional recurrence	CONDITION	3a	3a:syn_dict
palliative radiation therapy	PROCEDURE	3a	3a:syn_dict
prostap	DRUG	3a	3a:syn_dict
vasovagal episode	CONDITION	3a	3a:syn_dict
ovarian fibroma	CONDITION	3a	3a:syn_dict
granulomatous amebic encephalitis	CONDITION	3a	3a:syn_dict
asacol	DRUG	3a	3a:syn_dict
hashimoto thyroiditis	CONDITION	3a	3a:syn_dict
night sweat	SYMPTOM	3a	3a:syn_dict
retroperitoneal bleed	CONDITION	3a	3a:syn_dict
inflammatory dermatitis	FINDING	3a	3a:syn_dict
chiropractic treatment	PROCEDURE	3a	3a:syn_dict
sperm cryopreservation	PROCEDURE	3a	3a:syn_dict
adrenocot	DRUG	3a	3a:syn_dict
exteriorization	PROCEDURE	3a	3a:syn_dict
hypophonesis	FINDING	3a	3a:syn_dict
arterial hemorrhage	CONDITION	3a	3a:syn_dict
wound margin	FINDING	3a	3a:syn_dict
edema extensive	CONDITION	3a	3a:syn_dict
left ventricle size	FINDING	3a	3a:syn_dict
wall of left atrium	ANATOMY	3a	3a:syn_dict
lateral left ventricle	ANATOMY	3a	3a:syn_dict
negativism	CONDITION	3a	3a:syn_dict
neurological dis	CONDITION	3a	3a:syn_dict
zithromax	DRUG	3a	3a:syn_dict
lidoderm	DRUG	3a	3a:syn_dict
dyazide	DRUG	3a	3a:syn_dict
paramyotonia	CONDITION	3a	3a:syn_dict
total colectomy with ileorectal anastomosis	PROCEDURE	3a	3a:syn_dict
hereditary colorectal cancer syndrome	CONDITION	3a	3a:syn_dict
cortisol low	FINDING	3a	3a:syn_dict
dull discrimination	FINDING	3a	3a:syn_dict
vertebral body compression	CONDITION	3a	3a:syn_dict
spinal cord parenchyma	ANATOMY	3a	3a:syn_dict
maternal concern	FINDING	3a	3a:syn_dict
myocardial infarct	CONDITION	3a	3a:syn_dict
prior oophorectomy	FINDING	3a	3a:syn_dict
vaginal cuff	ANATOMY	3a	3a:syn_dict
standard tube agglutination	PROCEDURE	3a	3a:syn_dict
intervertebral calcifications	FINDING	3a	3a:syn_dict
calcification	CONDITION	3a	3a:syn_dict
cervicobrachialgia	SYMPTOM	3a	3a:syn_dict
exogenous lipid pneumonia	CONDITION	3a	3a:syn_dict
recurrent cough	FINDING	3a	3a:syn_dict
staining strength	FINDING	3a	3a:syn_dict
medium vessel	ANATOMY	3a	3a:syn_dict
biceps weakness	FINDING	3a	3a:syn_dict
tinea versicolor	CONDITION	3a	3a:syn_dict
wide neck	FINDING	3a	3a:syn_dict
iodine solution	DRUG	3a	3a:syn_dict
lugol's iodine	DRUG	3a	3a:syn_dict
biliary ducts	ANATOMY	3a	3a:syn_dict
assessment of medication adherence	PROCEDURE	3a	3a:syn_dict
normal thyroid function	FINDING	3a	3a:syn_dict
frequent headaches	SYMPTOM	3a	3a:syn_dict
synovium	ANATOMY	3a	3a:syn_dict
pneumaturia	SYMPTOM	3a	3a:syn_dict
pediculosis	CONDITION	3a	3a:syn_dict
neuromuscular junction disorder	CONDITION	3a	3a:syn_dict
honeycombing	CONDITION	3a	3a:syn_dict
fear of weight gain	CONDITION	3a	3a:syn_dict
neutrophilic leukocytosis	FINDING	3a	3a:syn_dict
dysarthric speech	CONDITION	3a	3a:syn_dict
paradoxical embolus	CONDITION	3a	3a:syn_dict
immunosuppression therapy	PROCEDURE	3a	3a:syn_dict
temporal pole	ANATOMY	3a	3a:syn_dict
tender scar	SYMPTOM	3a	3a:syn_dict
fully mobile	FINDING	3a	3a:syn_dict
diminished bowel sounds	FINDING	3a	3a:syn_dict
ileal necrosis	CONDITION	3a	3a:syn_dict
decreased creatinine clearance	FINDING	3a	3a:syn_dict
elevated platelet count	CONDITION	3a	3a:syn_dict
petechial hemorrhages	SYMPTOM	3a	3a:syn_dict
seen in gynecology clinic	FINDING	3a	3a:syn_dict
history of hysterectomy	FINDING	3a	3a:syn_dict
biopsy of skin	PROCEDURE	3a	3a:syn_dict
hepatomegaly new	FINDING	3a	3a:syn_dict
lymphangitic carcinomatosis	CONDITION	3a	3a:syn_dict
prostatic gland	ANATOMY	3a	3a:syn_dict
crpc	CONDITION	3a	3a:syn_dict
right nasolacrimal duct	ANATOMY	3a	3a:syn_dict
right nasal vestibule	ANATOMY	3a	3a:syn_dict
solid carcinoma	CONDITION	3a	3a:syn_dict
cabazitaxel	DRUG	3a	3a:syn_dict
chronic fevers	CONDITION	3a	3a:syn_dict
mild alopecia	FINDING	3a	3a:syn_dict
wernicke encephalopathy	CONDITION	3a	3a:syn_dict
hematospermia	FINDING	3a	3a:syn_dict
nocturnal frequency	CONDITION	3a	3a:syn_dict
appendicular hypertonia	FINDING	3a	3a:syn_dict
overlapping fingers	FINDING	3a	3a:syn_dict
joint limitations	FINDING	3a	3a:syn_dict
crouzon syndrome	CONDITION	3a	3a:syn_dict
basilic veins	ANATOMY	3a	3a:syn_dict
metastatic adenocarcinoma of prostate	CONDITION	3a	3a:syn_dict
positive cytology	FINDING	3a	3a:syn_dict
clostridioides difficile colitis	CONDITION	3a	3a:syn_dict
concealed pregnancy	FINDING	3a	3a:syn_dict
postpartum uterus	FINDING	3a	3a:syn_dict
left neck pain	SYMPTOM	3a	3a:syn_dict
recent ear infection	FINDING	3a	3a:syn_dict
focal motor weakness	SYMPTOM	3a	3a:syn_dict
swollen fingers	FINDING	3a	3a:syn_dict
malignant melanomas	CONDITION	3a	3a:syn_dict
region of pancreas	ANATOMY	3a	3a:syn_dict
amox	DRUG	3a	3a:syn_dict
lymphedema management	PROCEDURE	3a	3a:syn_dict
portal vein obstruction	CONDITION	3a	3a:syn_dict
psychiatric observation	PROCEDURE	3a	3a:syn_dict
tonsillar fossa	CONDITION	3a	3a:syn_dict
transjugular liver biopsy	PROCEDURE	3a	3a:syn_dict
tube feed	PROCEDURE	3a	3a:syn_dict
subhepatic region	ANATOMY	3a	3a:syn_dict
angular incisure of stomach	ANATOMY	3a	3a:syn_dict
by reconstruction	FINDING	3a	3a:syn_dict
intestinal metaplasia	FINDING	3a	3a:syn_dict
antral gastritis	CONDITION	3a	3a:syn_dict
perforation of small intestine	CONDITION	3a	3a:syn_dict
peritoneal collection	SYMPTOM	3a	3a:syn_dict
ct of abdomen and pelvis	PROCEDURE	3a	3a:syn_dict
renal replacement	PROCEDURE	3a	3a:syn_dict
blood culture serratia	LAB_RESULT	3a	3a:syn_dict
herpes simplex virus infection	CONDITION	3a	3a:syn_dict
herpes simplex virus culture	PROCEDURE	3a	3a:syn_dict
area 3	ANATOMY	3a	3a:syn_dict
progressive difficulty with night vision	FINDING	3a	3a:syn_dict
latissimus dorsi muscle flap	ANATOMY	3a	3a:syn_dict
pyrazolones	DRUG	3a	3a:syn_dict
left scapular region	ANATOMY	3a	3a:syn_dict
fibrodysplasia ossificans progressiva	CONDITION	3a	3a:syn_dict
abdominal musculature	ANATOMY	3a	3a:syn_dict
angiography of abdomen	PROCEDURE	3a	3a:syn_dict
peritoneal fibrosis	CONDITION	3a	3a:syn_dict
sterile peritonitis	CONDITION	3a	3a:syn_dict
nasal neoplasm	CONDITION	3a	3a:syn_dict
inclusion body myositis	CONDITION	3a	3a:syn_dict
chronic af	CONDITION	3a	3a:syn_dict
kissing tonsils	FINDING	3a	3a:syn_dict
eacs	DRUG	3a	3a:syn_dict
metacarpophalangeal joint 5	ANATOMY	3a	3a:syn_dict
patient repositioning	PROCEDURE	3a	3a:syn_dict
morphine chloride	DRUG	3a	3a:syn_dict
hyperdynamic precordium	SYMPTOM	3a	3a:syn_dict
atrial tachycardia	FINDING	3a	3a:syn_dict
dorsal back pain	SYMPTOM	3a	3a:syn_dict
myocardial late gadolinium enhancement	FINDING	3a	3a:syn_dict
incessant atrial tachycardia	CONDITION	3a	3a:syn_dict
viral myocarditis	CONDITION	3a	3a:syn_dict
serous cystadenoma of pancreas	CONDITION	3a	3a:syn_dict
dilatation of bile duct	PROCEDURE	3a	3a:syn_dict
pigment deposition	CONDITION	3a	3a:syn_dict
axillary lymph node	ANATOMY	3a	3a:syn_dict
vasovagal response	SYMPTOM	3a	3a:syn_dict
immunoblot	PROCEDURE	3a	3a:syn_dict
saliva production	FINDING	3a	3a:syn_dict
psychotropic medication use	FINDING	3a	3a:syn_dict
delirium management	PROCEDURE	3a	3a:syn_dict
multifactorial encephalopathy	CONDITION	3a	3a:syn_dict
foc	DRUG	3a	3a:syn_dict
pao2 increased	FINDING	3a	3a:syn_dict
pulmonary compliance	FINDING	3a	3a:syn_dict
respirations shallow	SYMPTOM	3a	3a:syn_dict
suspected meningococcemia	FINDING	3a	3a:syn_dict
incision of foreskin	PROCEDURE	3a	3a:syn_dict
penile carcinoma	CONDITION	3a	3a:syn_dict
routine circumcision	FINDING	3a	3a:syn_dict
nodular amyloidosis	CONDITION	3a	3a:syn_dict
distal ureteral obstruction	CONDITION	3a	3a:syn_dict
history of actinic keratosis	FINDING	3a	3a:syn_dict
scaly skin	FINDING	3a	3a:syn_dict
complication of chemotherapy	FINDING	3a	3a:syn_dict
dry eye sensation	CONDITION	3a	3a:syn_dict
pain radiating to jaw	SYMPTOM	3a	3a:syn_dict
back pain without radiation	FINDING	3a	3a:syn_dict
loss of proprioception	SYMPTOM	3a	3a:syn_dict
t3 vertebral body	ANATOMY	3a	3a:syn_dict
filum terminale	ANATOMY	3a	3a:syn_dict
lipomatosis	CONDITION	3a	3a:syn_dict
compression of cauda equina	CONDITION	3a	3a:syn_dict
epidural lipomatosis	CONDITION	3a	3a:syn_dict
ldh ratio	PROCEDURE	3a	3a:syn_dict
unicompartmental knee arthroplasty	PROCEDURE	3a	3a:syn_dict
surgical finding	FINDING	3a	3a:syn_dict
flail	FINDING	3a	3a:syn_dict
dyschezia	SYMPTOM	3a	3a:syn_dict
hair pull test	PROCEDURE	3a	3a:syn_dict
spiculated nodule	FINDING	3a	3a:syn_dict
nephromegaly	FINDING	3a	3a:syn_dict
hematological disorders	CONDITION	3a	3a:syn_dict
bladder neopl	CONDITION	3a	3a:syn_dict
pathologic result	LAB_RESULT	3a	3a:syn_dict
soft tissue necrosis	CONDITION	3a	3a:syn_dict
amputation care	PROCEDURE	3a	3a:syn_dict
swelling of right calf	FINDING	3a	3a:syn_dict
hematoma infection	CONDITION	3a	3a:syn_dict
left retinal detachment	CONDITION	3a	3a:syn_dict
calyx	ANATOMY	3a	3a:syn_dict
ferrous sulfate tablets	DRUG	3a	3a:syn_dict
masseter muscles	ANATOMY	3a	3a:syn_dict
cold ischemia	PROCEDURE	3a	3a:syn_dict
postoperative dvt	CONDITION	3a	3a:syn_dict
right seminal vesicle	ANATOMY	3a	3a:syn_dict
a little better	FINDING	3a	3a:syn_dict
ddd pacemaker	CONDITION	3a	3a:syn_dict
mody2	CONDITION	3a	3a:syn_dict
family history of allergies	FINDING	3a	3a:syn_dict
conjunctival pallor	FINDING	3a	3a:syn_dict
external ear canal	ANATOMY	3a	3a:syn_dict
c6 dermatome	ANATOMY	3a	3a:syn_dict
decreased blinking	FINDING	3a	3a:syn_dict
brudzinski's sign bilaterally	FINDING	3a	3a:syn_dict
right common iliac vein	ANATOMY	3a	3a:syn_dict
visual acuity decreased	FINDING	3a	3a:syn_dict
postprandial nausea	SYMPTOM	3a	3a:syn_dict
whole body bone	ANATOMY	3a	3a:syn_dict
protime	PROCEDURE	3a	3a:syn_dict
oxygen saturation normal	FINDING	3a	3a:syn_dict
mid back pain	SYMPTOM	3a	3a:syn_dict
ascaris lumbricoides	DRUG	3a	3a:syn_dict
hepatic complication	CONDITION	3a	3a:syn_dict
uterine atony	CONDITION	3a	3a:syn_dict
urine amylase	PROCEDURE	3a	3a:syn_dict
soft tissue neck	ANATOMY	3a	3a:syn_dict
plasmacytomas	CONDITION	3a	3a:syn_dict
herpes zoster ophthalmicus	CONDITION	3a	3a:syn_dict
enteric fistula	FINDING	3a	3a:syn_dict
left iliacus	ANATOMY	3a	3a:syn_dict
benign nevi	CONDITION	3a	3a:syn_dict
buttock abscess	CONDITION	3a	3a:syn_dict
intercurrent illness	FINDING	3a	3a:syn_dict
inverted t waves	FINDING	3a	3a:syn_dict
neck rigidity	SYMPTOM	3a	3a:syn_dict
slow background	FINDING	3a	3a:syn_dict
controlled hypotension	PROCEDURE	3a	3a:syn_dict
pleurostomy	PROCEDURE	3a	3a:syn_dict
bereavement support	PROCEDURE	3a	3a:syn_dict
steinert's disease	CONDITION	3a	3a:syn_dict
colposcopy of vulva	PROCEDURE	3a	3a:syn_dict
endocervical curettage	PROCEDURE	3a	3a:syn_dict
breast finding	FINDING	3a	3a:syn_dict
swelling of left eyelid	FINDING	3a	3a:syn_dict
hemimandibulectomy	PROCEDURE	3a	3a:syn_dict
coxsackievirus infection	CONDITION	3a	3a:syn_dict
primary herpes simplex	CONDITION	3a	3a:syn_dict
eczema herpeticum	CONDITION	3a	3a:syn_dict
bcg infection	CONDITION	3a	3a:syn_dict
hypothymia	CONDITION	3a	3a:syn_dict
involuntary muscle contractions	SYMPTOM	3a	3a:syn_dict
monocular blindness	CONDITION	3a	3a:syn_dict
urethral prolapse	CONDITION	3a	3a:syn_dict
psychological stressor	CONDITION	3a	3a:syn_dict
swelling of right hand	FINDING	3a	3a:syn_dict
change performed	FINDING	3a	3a:syn_dict
hand edema	SYMPTOM	3a	3a:syn_dict
hand lesion	FINDING	3a	3a:syn_dict
phalanx of third finger	ANATOMY	3a	3a:syn_dict
metaphysis	ANATOMY	3a	3a:syn_dict
difficulty with handwriting	FINDING	3a	3a:syn_dict
hand symptoms	SYMPTOM	3a	3a:syn_dict
skin abscesses	CONDITION	3a	3a:syn_dict
heavy snoring	SYMPTOM	3a	3a:syn_dict
right calcaneus	ANATOMY	3a	3a:syn_dict
middle third of clavicle	ANATOMY	3a	3a:syn_dict
scapular body	ANATOMY	3a	3a:syn_dict
necrotizing pancreatitis	CONDITION	3a	3a:syn_dict
red cells in urine	LAB_RESULT	3a	3a:syn_dict
routine urinalysis	PROCEDURE	3a	3a:syn_dict
purulent peritonitis	CONDITION	3a	3a:syn_dict
ileal perforation	CONDITION	3a	3a:syn_dict
patient requested epidural	FINDING	3a	3a:syn_dict
family history of alcoholism	FINDING	3a	3a:syn_dict
attended high school	FINDING	3a	3a:syn_dict
cyclophosphamide treatment	PROCEDURE	3a	3a:syn_dict
arava	DRUG	3a	3a:syn_dict
temodar	DRUG	3a	3a:syn_dict
spermatic cord palpable	FINDING	3a	3a:syn_dict
cerebellitis	CONDITION	3a	3a:syn_dict
extrapyramidal signs	SYMPTOM	3a	3a:syn_dict
anxious mood	FINDING	3a	3a:syn_dict
cephalic version	FINDING	3a	3a:syn_dict
benztropine	DRUG	3a	3a:syn_dict
cogentin	DRUG	3a	3a:syn_dict
exogenous androgen exposure	FINDING	3a	3a:syn_dict
change in libido	SYMPTOM	3a	3a:syn_dict
voice deepening	FINDING	3a	3a:syn_dict
clitoromegaly	CONDITION	3a	3a:syn_dict
scalp hair	ANATOMY	3a	3a:syn_dict
history of gastrointestinal bleed	FINDING	3a	3a:syn_dict
nasal vestibule	PROCEDURE	3a	3a:syn_dict
thought insertion	CONDITION	3a	3a:syn_dict
acute periodontitis	CONDITION	3a	3a:syn_dict
overeruption	FINDING	3a	3a:syn_dict
tooth 26	ANATOMY	3a	3a:syn_dict
skin ulcers	CONDITION	3a	3a:syn_dict
chronic sciatica	CONDITION	3a	3a:syn_dict
lack of autoantibodies	FINDING	3a	3a:syn_dict
fibrosis of left ventricle	FINDING	3a	3a:syn_dict
systolic flow murmur	FINDING	3a	3a:syn_dict
consider alternative medication	FINDING	3a	3a:syn_dict
appendiceal mucocele	CONDITION	3a	3a:syn_dict
infusion therapy	PROCEDURE	3a	3a:syn_dict
treprostinil	DRUG	3a	3a:syn_dict
procedural pain	CONDITION	3a	3a:syn_dict
bacterial culture and sensitivity	PROCEDURE	3a	3a:syn_dict
tuberculous osteomyelitis	CONDITION	3a	3a:syn_dict
hip joint effusion	CONDITION	3a	3a:syn_dict
right hard palate	ANATOMY	3a	3a:syn_dict
leukoplakia	CONDITION	3a	3a:syn_dict
accutane	DRUG	3a	3a:syn_dict
appetite stimulants	DRUG	3a	3a:syn_dict
breast angiosarcoma	CONDITION	3a	3a:syn_dict
staring spells	SYMPTOM	3a	3a:syn_dict
primary cerebellar neoplasm	CONDITION	3a	3a:syn_dict
testicular trauma	FINDING	3a	3a:syn_dict
undescended testicle	FINDING	3a	3a:syn_dict
hepatorenal syndrome	CONDITION	3a	3a:syn_dict
dyspnea unchanged	FINDING	3a	3a:syn_dict
muscle discomfort	SYMPTOM	3a	3a:syn_dict
protoporphyrin	DRUG	3a	3a:syn_dict
uroporphyrin	PROCEDURE	3a	3a:syn_dict
acute hematogenous osteomyelitis	CONDITION	3a	3a:syn_dict
right longus colli muscle	ANATOMY	3a	3a:syn_dict
longus colli muscle	ANATOMY	3a	3a:syn_dict
inferior oblique	ANATOMY	3a	3a:syn_dict
right first rib	ANATOMY	3a	3a:syn_dict
bouchard's nodes	FINDING	3a	3a:syn_dict
pleural plaques	CONDITION	3a	3a:syn_dict
hemagglutination	PROCEDURE	3a	3a:syn_dict
neonatal respiratory distress	FINDING	3a	3a:syn_dict
gravida 2	FINDING	3a	3a:syn_dict
entire right kidney	ANATOMY	3a	3a:syn_dict
dmsa	DRUG	3a	3a:syn_dict
ob ultrasound	PROCEDURE	3a	3a:syn_dict
recurrent salmonella infections	FINDING	3a	3a:syn_dict
imurel	DRUG	3a	3a:syn_dict
poor suck	FINDING	3a	3a:syn_dict
flare of rheumatoid arthritis	CONDITION	3a	3a:syn_dict
