term	category	first_tier	first_source
apraxic	SYMPTOM	3a	3a:syn_dict
painful tongue	SYMPTOM	3a	3a:syn_dict
pancreatic pain	SYMPTOM	3a	3a:syn_dict
cullen's sign	SYMPTOM	3a	3a:syn_dict
malaise fatigue	SYMPTOM	3a	3a:syn_dict
plan to harm others	SYMPTOM	3a	3a:syn_dict
generalized abdominal rigidity	SYMPTOM	3a	3a:syn_dict
pain in left groin	SYMPTOM	3a	3a:syn_dict
generalized tiredness	SYMPTOM	3a	3a:syn_dict
headache persistent	SYMPTOM	3a	3a:syn_dict
breath odor	SYMPTOM	3a	3a:syn_dict
rlq abdominal pain	SYMPTOM	3a	3a:syn_dict
irritable child	SYMPTOM	3a	3a:syn_dict
upper respiratory tract congestion	SYMPTOM	3a	3a:syn_dict
acute abdominal syndrome	SYMPTOM	3a	3a:syn_dict
guarding rebound	SYMPTOM	3a	3a:syn_dict
chemotherapy fatigue	SYMPTOM	3a	3a:syn_dict
metallic taste in mouth	SYMPTOM	3a	3a:syn_dict
poor mobility	SYMPTOM	3a	3a:syn_dict
left earache	SYMPTOM	3a	3a:syn_dict
hemipareses	SYMPTOM	3a	3a:syn_dict
hemiplegias	SYMPTOM	3a	3a:syn_dict
lesion of penis	SYMPTOM	3a	3a:syn_dict
elbow swelling	SYMPTOM	3a	3a:syn_dict
gesticulation	SYMPTOM	3a	3a:syn_dict
retroauricular pain	SYMPTOM	3a	3a:syn_dict
posterior tibial pulse absent	SYMPTOM	3a	3a:syn_dict
cardiovascular syncope	SYMPTOM	3a	3a:syn_dict
spinning sensations	SYMPTOM	3a	3a:syn_dict
pulling at ear	SYMPTOM	3a	3a:syn_dict
aerobilia	SYMPTOM	3a	3a:syn_dict
cramps in legs	SYMPTOM	3a	3a:syn_dict
sudden onset testicular pain	SYMPTOM	3a	3a:syn_dict
bulky stools	SYMPTOM	3a	3a:syn_dict
hyposmia	SYMPTOM	3a	3a:syn_dict
chest pain radiating to arms	SYMPTOM	3a	3a:syn_dict
kussmaul's sign	SYMPTOM	3a	3a:syn_dict
quality of headache	SYMPTOM	3a	3a:syn_dict
tricuspid regurgitation velocity	SYMPTOM	3a	3a:syn_dict
limb paresthesia	SYMPTOM	3a	3a:syn_dict
painful bladder	SYMPTOM	3a	3a:syn_dict
numbness of hands and feet	SYMPTOM	3a	3a:syn_dict
pruritic dermatitis	SYMPTOM	3a	3a:syn_dict
burning eye sensation	SYMPTOM	3a	3a:syn_dict
hip arthralgia	SYMPTOM	3a	3a:syn_dict
paralysis of finger	SYMPTOM	3a	3a:syn_dict
dryness of right eye	SYMPTOM	3a	3a:syn_dict
lower extremity muscle weakness	SYMPTOM	3a	3a:syn_dict
chest flushing	SYMPTOM	3a	3a:syn_dict
livedoid	SYMPTOM	3a	3a:syn_dict
chest pain radiating to neck	SYMPTOM	3a	3a:syn_dict
pharyngeal swelling	SYMPTOM	3a	3a:syn_dict
pupillary dilatation	SYMPTOM	3a	3a:syn_dict
costal margin tenderness	SYMPTOM	3a	3a:syn_dict
factitious fever	SYMPTOM	3a	3a:syn_dict
chronic intractable pain	SYMPTOM	3a	3a:syn_dict
pain in thoracic spine	SYMPTOM	3a	3a:syn_dict
paresthesia distal	SYMPTOM	3a	3a:syn_dict
palatal paresis	SYMPTOM	3a	3a:syn_dict
genital pruritus	SYMPTOM	3a	3a:syn_dict
glands enlarged	SYMPTOM	3a	3a:syn_dict
worsening chronic headache	SYMPTOM	3a	3a:syn_dict
irritation of penis	SYMPTOM	3a	3a:syn_dict
painful mouth sores	SYMPTOM	3a	3a:syn_dict
pain in right hand	SYMPTOM	3a	3a:syn_dict
tender right testicle	SYMPTOM	3a	3a:syn_dict
abdomen fullness	SYMPTOM	3a	3a:syn_dict
effort angina	SYMPTOM	3a	3a:syn_dict
feeling unsettled	SYMPTOM	3a	3a:syn_dict
peptic ulcer symptoms	SYMPTOM	3a	3a:syn_dict
flaccid muscle tone	SYMPTOM	3a	3a:syn_dict
persistent tremors	SYMPTOM	3a	3a:syn_dict
mixed urinary incontinence	SYMPTOM	3a	3a:syn_dict
pain diffuse	SYMPTOM	3a	3a:syn_dict
left hypochondrial pain	SYMPTOM	3a	3a:syn_dict
intermittent lower back pain	SYMPTOM	3a	3a:syn_dict
symptoms skin	SYMPTOM	3a	3a:syn_dict
lower leg pain	SYMPTOM	3a	3a:syn_dict
morning nausea	SYMPTOM	3a	3a:syn_dict
sharp abdominal pain	SYMPTOM	3a	3a:syn_dict
weakness focal	SYMPTOM	3a	3a:syn_dict
functional complaint	SYMPTOM	3a	3a:syn_dict
tricuspid regurgitant jet velocity	SYMPTOM	3a	3a:syn_dict
musculoskeletal stiffness	SYMPTOM	3a	3a:syn_dict
slowed movement	SYMPTOM	3a	3a:syn_dict
chills with fever	SYMPTOM	3a	3a:syn_dict
elongated head	SYMPTOM	3a	3a:syn_dict
yellow skin	SYMPTOM	3a	3a:syn_dict
tingling of toes	SYMPTOM	3a	3a:syn_dict
repetitive head banging	SYMPTOM	3a	3a:syn_dict
epigastric ache	SYMPTOM	3a	3a:syn_dict
change in stool character	SYMPTOM	3a	3a:syn_dict
symptoms multiple	SYMPTOM	3a	3a:syn_dict
lateral elbow pain	SYMPTOM	3a	3a:syn_dict
posterior heel pain	SYMPTOM	3a	3a:syn_dict
chronic hoarseness	SYMPTOM	3a	3a:syn_dict
headaches persistent	SYMPTOM	3a	3a:syn_dict
diarrhea throughout day	SYMPTOM	3a	3a:syn_dict
bone swelling	SYMPTOM	3a	3a:syn_dict
lip pigmentation	SYMPTOM	3a	3a:syn_dict
burning vaginal	SYMPTOM	3a	3a:syn_dict
induced hypothermia	SYMPTOM	3a	3a:syn_dict
supine dyspnea	SYMPTOM	3a	3a:syn_dict
change in breathing	SYMPTOM	3a	3a:syn_dict
muscle tone flaccid	SYMPTOM	3a	3a:syn_dict
angina equivalent	SYMPTOM	3a	3a:syn_dict
leg redness	SYMPTOM	3a	3a:syn_dict
recent change in weight	SYMPTOM	3a	3a:syn_dict
pleural pain	SYMPTOM	3a	3a:syn_dict
shoulder neck pain	SYMPTOM	3a	3a:syn_dict
unable to move right arm	SYMPTOM	3a	3a:syn_dict
sick to stomach	SYMPTOM	3a	3a:syn_dict
painful nodule	SYMPTOM	3a	3a:syn_dict
urinary obstructive symptoms	SYMPTOM	3a	3a:syn_dict
murphy's signs	SYMPTOM	3a	3a:syn_dict
despondent	SYMPTOM	3a	3a:syn_dict
swelling of right cheek	SYMPTOM	3a	3a:syn_dict
lymph nodes enlarged	SYMPTOM	3a	3a:syn_dict
renal colics	SYMPTOM	3a	3a:syn_dict
purulent discharge from eye	SYMPTOM	3a	3a:syn_dict
complaint multiple	SYMPTOM	3a	3a:syn_dict
oliguria and anuria	SYMPTOM	3a	3a:syn_dict
increased nausea and vomiting	SYMPTOM	3a	3a:syn_dict
feeling bored	SYMPTOM	3a	3a:syn_dict
dull percussion note	SYMPTOM	3a	3a:syn_dict
thoracolumbar back pain	SYMPTOM	3a	3a:syn_dict
lasegue's sign	SYMPTOM	3a	3a:syn_dict
cough with fever	SYMPTOM	3a	3a:syn_dict
acute facial pain	SYMPTOM	3a	3a:syn_dict
wheezing on exertion	SYMPTOM	3a	3a:syn_dict
throat pain on swallowing	SYMPTOM	3a	3a:syn_dict
abdominal distress	SYMPTOM	3a	3a:syn_dict
dry heaves	SYMPTOM	3a	3a:syn_dict
temporomandibular joint symptoms	SYMPTOM	3a	3a:syn_dict
absent hair growth	SYMPTOM	3a	3a:syn_dict
resisted motion	SYMPTOM	3a	3a:syn_dict
peripheral neuropathic pain	SYMPTOM	3a	3a:syn_dict
recurrent fainting	SYMPTOM	3a	3a:syn_dict
daily anxiety	SYMPTOM	3a	3a:syn_dict
carbonaceous sputum	SYMPTOM	3a	3a:syn_dict
drainage of sinus	SYMPTOM	3a	3a:syn_dict
motor symptom	SYMPTOM	3a	3a:syn_dict
perianal numbness	SYMPTOM	3a	3a:syn_dict
psychotic symptom	SYMPTOM	3a	3a:syn_dict
bilateral lower leg pain	SYMPTOM	3a	3a:syn_dict
postoperative nausea and vomiting	SYMPTOM	3a	3a:syn_dict
anosmia on right	SYMPTOM	3a	3a:syn_dict
romberg testing	SYMPTOM	3a	3a:syn_dict
tender left testis	SYMPTOM	3a	3a:syn_dict
anal symptoms	SYMPTOM	3a	3a:syn_dict
numbness of right lower lip	SYMPTOM	3a	3a:syn_dict
head numbness	SYMPTOM	3a	3a:syn_dict
chest pain atypical	SYMPTOM	3a	3a:syn_dict
penis lesion	SYMPTOM	3a	3a:syn_dict
micturition urgency	SYMPTOM	3a	3a:syn_dict
painful hand	SYMPTOM	3a	3a:syn_dict
morning headache	SYMPTOM	3a	3a:syn_dict
absent peristalsis	SYMPTOM	3a	3a:syn_dict
discharge from nipple	SYMPTOM	3a	3a:syn_dict
gum tenderness	SYMPTOM	3a	3a:syn_dict
rectal urgency	SYMPTOM	3a	3a:syn_dict
unilateral testicular swelling	SYMPTOM	3a	3a:syn_dict
sister joseph's nodule	SYMPTOM	3a	3a:syn_dict
feeling restless	SYMPTOM	3a	3a:syn_dict
pyramidal tract signs	SYMPTOM	3a	3a:syn_dict
pain in left iliac fossa	SYMPTOM	3a	3a:syn_dict
toe pain	SYMPTOM	3a	3a:syn_dict
subjective visual disturbances	SYMPTOM	3a	3a:syn_dict
buccal swelling	SYMPTOM	3a	3a:syn_dict
fecal urgency	SYMPTOM	3a	3a:syn_dict
have loud snoring	SYMPTOM	3a	3a:syn_dict
blurry vision in left eye	SYMPTOM	3a	3a:syn_dict
metatarsalgia	SYMPTOM	3a	3a:syn_dict
headache associated with vomiting	SYMPTOM	3a	3a:syn_dict
meningism	SYMPTOM	3a	3a:syn_dict
braxton hicks contractions	SYMPTOM	3a	3a:syn_dict
tingling of lower lip	SYMPTOM	3a	3a:syn_dict
burning itch	SYMPTOM	3a	3a:syn_dict
milky urine	SYMPTOM	3a	3a:syn_dict
groin lumps	SYMPTOM	3a	3a:syn_dict
hand cramping	SYMPTOM	3a	3a:syn_dict
eyes rolled	SYMPTOM	3a	3a:syn_dict
difficulty swallowing with nasal regurgitation	SYMPTOM	3a	3a:syn_dict
bilateral maxillary sinus pressure	SYMPTOM	3a	3a:syn_dict
lip pain	SYMPTOM	3a	3a:syn_dict
postprandial chest pain	SYMPTOM	3a	3a:syn_dict
bloated abdomen	SYMPTOM	3a	3a:syn_dict
tongue dry	SYMPTOM	3a	3a:syn_dict
right lower back pain	SYMPTOM	3a	3a:syn_dict
facial twitch	SYMPTOM	3a	3a:syn_dict
bubbles in urine	SYMPTOM	3a	3a:syn_dict
thigh symptoms	SYMPTOM	3a	3a:syn_dict
chest fullness	SYMPTOM	3a	3a:syn_dict
bitot's spots	SYMPTOM	3a	3a:syn_dict
skin yellowing	SYMPTOM	3a	3a:syn_dict
craniofacial pain	SYMPTOM	3a	3a:syn_dict
submental mass	SYMPTOM	3a	3a:syn_dict
forehead swelling	SYMPTOM	3a	3a:syn_dict
maculopapule	SYMPTOM	3a	3a:syn_dict
abdominal pain started gradually	SYMPTOM	3a	3a:syn_dict
gingival tenderness	SYMPTOM	3a	3a:syn_dict
refer pain	SYMPTOM	3a	3a:syn_dict
increasing indigestion	SYMPTOM	3a	3a:syn_dict
penile itching	SYMPTOM	3a	3a:syn_dict
dysdiadochokinesis	SYMPTOM	3a	3a:syn_dict
jaw stiffness	SYMPTOM	3a	3a:syn_dict
general aches and pains	SYMPTOM	3a	3a:syn_dict
ear tenderness	SYMPTOM	3a	3a:syn_dict
lumbalgia	SYMPTOM	3a	3a:syn_dict
unable to move shoulder	SYMPTOM	3a	3a:syn_dict
nociplastic pain	SYMPTOM	3a	3a:syn_dict
feeling dehydrated	SYMPTOM	3a	3a:syn_dict
medication vomiting	SYMPTOM	3a	3a:syn_dict
bitot spots	SYMPTOM	3a	3a:syn_dict
jaw symptoms	SYMPTOM	3a	3a:syn_dict
jaw clicking	SYMPTOM	3a	3a:syn_dict
red right eye	SYMPTOM	3a	3a:syn_dict
hyposomnia	SYMPTOM	3a	3a:syn_dict
carpopedal spasms	SYMPTOM	3a	3a:syn_dict
sloughing of buccal mucosa	SYMPTOM	3a	3a:syn_dict
focal hyperesthesia	SYMPTOM	3a	3a:syn_dict
pain in left hand	SYMPTOM	3a	3a:syn_dict
night pains	SYMPTOM	3a	3a:syn_dict
pain behind eyes	SYMPTOM	3a	3a:syn_dict
painful breast	SYMPTOM	3a	3a:syn_dict
ponv	SYMPTOM	3a	3a:syn_dict
silhouette sign	SYMPTOM	3a	3a:syn_dict
oral mucosal petechiae	SYMPTOM	3a	3a:syn_dict
pustular dermatitis	SYMPTOM	3a	3a:syn_dict
acute abdominal complaint	SYMPTOM	3a	3a:syn_dict
headache occurring	SYMPTOM	3a	3a:syn_dict
vomiting persistent	SYMPTOM	3a	3a:syn_dict
residual symptom	SYMPTOM	3a	3a:syn_dict
pain in hands and feet	SYMPTOM	3a	3a:syn_dict
neuralgic facial pain	SYMPTOM	3a	3a:syn_dict
uterus tender	SYMPTOM	3a	3a:syn_dict
bolus impaction	SYMPTOM	3a	3a:syn_dict
abnormal skin sensitivity	SYMPTOM	3a	3a:syn_dict
intractable low back pain	SYMPTOM	3a	3a:syn_dict
kernig's sign negative	SYMPTOM	3a	3a:syn_dict
pelvic bone pain	SYMPTOM	3a	3a:syn_dict
abnormal bruising	SYMPTOM	3a	3a:syn_dict
right glenohumeral joint pain	SYMPTOM	3a	3a:syn_dict
bigeminal	SYMPTOM	3a	3a:syn_dict
diastolic rumble	SYMPTOM	3a	3a:syn_dict
numbness of extremities	SYMPTOM	3a	3a:syn_dict
moon face	SYMPTOM	3a	3a:syn_dict
motor seizures	SYMPTOM	3a	3a:syn_dict
highly irritable	SYMPTOM	3a	3a:syn_dict
muscle tremors	SYMPTOM	3a	3a:syn_dict
left elbow joint pain	SYMPTOM	3a	3a:syn_dict
pruritus generalized	SYMPTOM	3a	3a:syn_dict
chest burning	SYMPTOM	3a	3a:syn_dict
radicular arm pain	SYMPTOM	3a	3a:syn_dict
flatulent	SYMPTOM	3b	3b:united_syn_med
indigestion symptoms	SYMPTOM	3b	3b:united_syn_med
nausea and vomiting symptoms	SYMPTOM	3b	3b:united_syn_med
cough symptoms	SYMPTOM	3b	3b:united_syn_med
ructus	SYMPTOM	3b	3b:united_syn_med
blemishes	SYMPTOM	3b	3b:united_syn_med
long-lasting pain	SYMPTOM	3b	3b:united_syn_med
pain in animals	SYMPTOM	3b	3b:united_syn_med
nervous tension	SYMPTOM	3b	3b:united_syn_med
diarrhea in children	SYMPTOM	3b	3b:united_syn_med
nausea symptoms	SYMPTOM	3b	3b:united_syn_med
discomfort in mouth	SYMPTOM	3b	3b:united_syn_med
nagging cough	SYMPTOM	3b	3b:united_syn_med
excessive urination	SYMPTOM	3b	3b:united_syn_med
sore gums	SYMPTOM	3b	3b:united_syn_med
itching of skin	SYMPTOM	3b	3b:united_syn_med
spots on skin	SYMPTOM	3b	3b:united_syn_med
itching eyes	SYMPTOM	3b	3b:united_syn_med
myospasm	SYMPTOM	3b	3b:united_syn_med
opioid-induced constipation	SYMPTOM	3b	3b:united_syn_med
persistent coughs	SYMPTOM	3b	3b:united_syn_med
intestinal spasms	SYMPTOM	3b	3b:united_syn_med
premature contractions	SYMPTOM	3b	3b:united_syn_med
discomfort in joints	SYMPTOM	3b	3b:united_syn_med
urgent urination	SYMPTOM	3b	3b:united_syn_med
febris	SYMPTOM	3b	3b:united_syn_med
urinary pain	SYMPTOM	3b	3b:united_syn_med
nausea in pregnancy	SYMPTOM	3b	3b:united_syn_med
dangerous symptoms	SYMPTOM	3b	3b:united_syn_med
feeling queasy	SYMPTOM	3b	3b:united_syn_med
urinary tract spasm	SYMPTOM	3b	3b:united_syn_med
stomach upsets	SYMPTOM	3b	3b:united_syn_med
skin irritant	SYMPTOM	3b	3b:united_syn_med
itchy scalp	SYMPTOM	3b	3b:united_syn_med
dilation of pupils	SYMPTOM	3b	3b:united_syn_med
bronchial congestion	SYMPTOM	3b	3b:united_syn_med
gum irritations	SYMPTOM	3b	3b:united_syn_med
airway constriction	SYMPTOM	3b	3b:united_syn_med
constipation in children	SYMPTOM	3b	3b:united_syn_med
intestinal cramps	SYMPTOM	3b	3b:united_syn_med
tooth discomfort	SYMPTOM	3b	3b:united_syn_med
difficulties urinating	SYMPTOM	3b	3b:united_syn_med
anal irritation	SYMPTOM	3b	3b:united_syn_med
cancer-related pain	SYMPTOM	3b	3b:united_syn_med
bitter taste in mouth	SYMPTOM	3b	3b:united_syn_med
dolour	SYMPTOM	3b	3b:united_syn_med
ear congestion	SYMPTOM	3b	3b:united_syn_med
gastrointestinal pain	SYMPTOM	3b	3b:united_syn_med
vomiting symptoms	SYMPTOM	3b	3b:united_syn_med
pain burning	SYMPTOM	3b	3b:united_syn_med
bowel spasms	SYMPTOM	3b	3b:united_syn_med
sour stomach	SYMPTOM	3b	3b:united_syn_med
headache discomfort	SYMPTOM	3b	3b:united_syn_med
vertigo dizziness	SYMPTOM	3b	3b:united_syn_med
numb mouth	SYMPTOM	3b	3b:united_syn_med
sneezing symptoms	SYMPTOM	3b	3b:united_syn_med
throat congestion	SYMPTOM	3b	3b:united_syn_med
menopausal symptom	SYMPTOM	3b	3b:united_syn_med
nasal irritation	SYMPTOM	3b	3b:united_syn_med
abdominal spasms	SYMPTOM	3b	3b:united_syn_med
nausea and vomiting in pregnancy	SYMPTOM	3b	3b:united_syn_med
gastrointestinal cramps	SYMPTOM	3b	3b:united_syn_med
nausea abdominal pain	SYMPTOM	3b	3b:united_syn_med
gastrointestinal colic	SYMPTOM	3b	3b:united_syn_med
gas pains	SYMPTOM	3b	3b:united_syn_med
skeletal muscle paralysis	SYMPTOM	3b	3b:united_syn_med
acid regurgitation	SYMPTOM	3b	3b:united_syn_med
irritable bowel symptoms	SYMPTOM	3b	3b:united_syn_med
skin spot	SYMPTOM	3b	3b:united_syn_med
muscular spasms	SYMPTOM	3b	3b:united_syn_med
increasing libido	SYMPTOM	3b	3b:united_syn_med
colic infant	SYMPTOM	3b	3b:united_syn_med
clogged ears	SYMPTOM	3b	3b:united_syn_med
gastrointestinal pains	SYMPTOM	3b	3b:united_syn_med
skin breakout	SYMPTOM	3b	3b:united_syn_med
pain in infants	SYMPTOM	3b	3b:united_syn_med
diarrhea in animals	SYMPTOM	3b	3b:united_syn_med
weakness symptoms	SYMPTOM	3b	3b:united_syn_med
reproductive health concerns	SYMPTOM	3b	3b:united_syn_med
excessive urination at night	SYMPTOM	3b	3b:united_syn_med
infant constipation	SYMPTOM	3b	3b:united_syn_med
excessive flatulence	SYMPTOM	3b	3b:united_syn_med
vomiting in children	SYMPTOM	3b	3b:united_syn_med
menopausal hot flashes	SYMPTOM	3b	3b:united_syn_med
gum discomfort	SYMPTOM	3b	3b:united_syn_med
body discomfort	SYMPTOM	3b	3b:united_syn_med
upset tummy	SYMPTOM	3b	3b:united_syn_med
dry coughing	SYMPTOM	3b	3b:united_syn_med
spurling sign	SYMPTOM	3c	3c:syn_piper
fasciculation	SYMPTOM	3c	3c:syn_piper
neck pain left	SYMPTOM	3c	3c:syn_piper
generalized tonic-clonic seizure	SYMPTOM	3c	3c:syn_piper
nonconvulsive seizure	SYMPTOM	3c	3c:syn_piper
b-symptoms	SYMPTOM	3c	3c:syn_piper
left-sided headache	SYMPTOM	3c	3c:syn_piper
right-sided facial pain	SYMPTOM	3c	3c:syn_piper
left-sided facial pain	SYMPTOM	3c	3c:syn_piper
retro-orbital pain	SYMPTOM	3c	3c:syn_piper
weakness arm	SYMPTOM	3c	3c:syn_piper
ear pressure sensation	SYMPTOM	3c	3c:syn_piper
thumb pain	SYMPTOM	3c	3c:syn_piper
fatigue exertional	SYMPTOM	3c	3c:syn_piper
post-nasal drip	SYMPTOM	3c	3c:syn_piper
pain radiating to right leg	SYMPTOM	3c	3c:syn_piper
hand joint pain	SYMPTOM	3c	3c:syn_piper
premenstrual symptom	SYMPTOM	3c	3c:syn_piper
increased sob	SYMPTOM	3c	3c:syn_piper
allergic or immunologic symptoms	SYMPTOM	3c	3c:syn_piper
paradoxical diarrhea	SYMPTOM	3c	3c:syn_piper
shin pain	SYMPTOM	3c	3c:syn_piper
new-onset headache	SYMPTOM	3c	3c:syn_piper
significant change in headache	SYMPTOM	3c	3c:syn_piper
grip strength decreased	SYMPTOM	3c	3c:syn_piper
breath pain	SYMPTOM	3d	3d:kokoro_tts
breathing shortness	SYMPTOM	3d	3d:kokoro_tts
urination problem	SYMPTOM	3d	3d:kokoro_tts
heart trouble	SYMPTOM	3d	3d:kokoro_tts
heart fluttering	SYMPTOM	3d	3d:kokoro_tts
hunger pain	SYMPTOM	3d	3d:kokoro_tts
pain in hip	SYMPTOM	3d	3d:kokoro_tts
pains shooting	SYMPTOM	3d	3d:kokoro_tts
breaths deep	SYMPTOM	3d	3d:kokoro_tts
feet numbness	SYMPTOM	3d	3d:kokoro_tts
annoying pain	SYMPTOM	3d	3d:kokoro_tts
fever nec	SYMPTOM	3d	3d:kokoro_tts
burning pains	SYMPTOM	3d	3d:kokoro_tts
circulation problem	SYMPTOM	3d	3d:kokoro_tts
restless sleeping	SYMPTOM	3d	3d:kokoro_tts
sick feeling	SYMPTOM	3d	3d:kokoro_tts
breath deep	SYMPTOM	3d	3d:kokoro_tts
heart pounding	SYMPTOM	3d	3d:kokoro_tts
pressure chest	SYMPTOM	3d	3d:kokoro_tts
pain in arm	SYMPTOM	3d	3d:kokoro_tts
weight problem	SYMPTOM	3d	3d:kokoro_tts
nose running	SYMPTOM	3d	3d:kokoro_tts
snored	SYMPTOM	3d	3d:kokoro_tts
throbbing chest pain	SYMPTOM	3d	3d:kokoro_tts
drinking more water	SYMPTOM	3d	3d:kokoro_tts
eyes burn	SYMPTOM	3d	3d:kokoro_tts
pain dull	SYMPTOM	3d	3d:kokoro_tts
hand shakes	SYMPTOM	3d	3d:kokoro_tts
problem with urination	SYMPTOM	3d	3d:kokoro_tts
abnormal heartbeat	SYMPTOM	3d	3d:kokoro_tts
pain in heel	SYMPTOM	3d	3d:kokoro_tts
room going round	SYMPTOM	3d	3d:kokoro_tts
edema podiatry	SYMPTOM	3d	3d:kokoro_tts
pain in toe	SYMPTOM	3d	3d:kokoro_tts
pain in right ear	SYMPTOM	3d	3d:kokoro_tts
inability to maintain erection	SYMPTOM	3d	3d:kokoro_tts
burning on urination	SYMPTOM	3d	3d:kokoro_tts
hot flash	SYMPTOM	3d	3d:kokoro_tts
feet burn	SYMPTOM	3d	3d:kokoro_tts
very mild pain	SYMPTOM	3d	3d:kokoro_tts
muscle weakness generalized	SYMPTOM	4a	4a:ezdi
joint ache	SYMPTOM	4a	4a:ezdi
agitation mental	SYMPTOM	4a	4a:ezdi
cardiovascular chest pain	SYMPTOM	4a	4a:ezdi
difficulty urination	SYMPTOM	4a	4a:ezdi
edema knee	SYMPTOM	4a	4a:ezdi
cardiac angina	SYMPTOM	4a	4a:ezdi
nocturnal myoclonus	SYMPTOM	4a	4a:ezdi
steroid facies	SYMPTOM	4a	4a:ezdi
pain head	SYMPTOM	4a	4a:ezdi
pain rest	SYMPTOM	4b	4b:thalamus_notes
abdomen tenderness	SYMPTOM	4b	4b:thalamus_notes
hips pain	SYMPTOM	4b	4b:thalamus_notes
tingling of both hands	SYMPTOM	4b	4b:thalamus_notes
sitting pain	SYMPTOM	4b	4b:thalamus_notes
burning urination	SYMPTOM	4b	4b:thalamus_notes
pain epigastric	SYMPTOM	4b	4b:thalamus_notes
musculoskeletal tenderness	SYMPTOM	4b	4b:thalamus_notes
abdominal pain right lower quadrant	SYMPTOM	4b	4b:thalamus_notes
neck pain began suddenly	SYMPTOM	4b	4b:thalamus_notes
face paresthesias	SYMPTOM	4b	4b:thalamus_notes
right-left confusion	SYMPTOM	4b	4b:thalamus_notes
painful lymph node	SYMPTOM	4b	4b:thalamus_notes
ataxia gait	SYMPTOM	4b	4b:thalamus_notes
pedal edema bilateral	SYMPTOM	4b	4b:thalamus_notes
large stool	SYMPTOM	4b	4b:thalamus_notes
aphagia and dysphagia	SYMPTOM	4b	4b:thalamus_notes
lower left quadrant pain	SYMPTOM	4b	4b:thalamus_notes
skin petechiae	SYMPTOM	4b	4b:thalamus_notes
knee edema	SYMPTOM	4b	4b:thalamus_notes
arms weakness	SYMPTOM	4b	4b:thalamus_notes
congestion throat	SYMPTOM	4b	4b:thalamus_notes
musculoskeletal weakness	SYMPTOM	4b	4b:thalamus_notes
acute distress respiratory	SYMPTOM	4b	4b:thalamus_notes
tenderness pain	SYMPTOM	4b	4b:thalamus_notes
pain right upper quadrant	SYMPTOM	4b	4b:thalamus_notes
dry left eye	SYMPTOM	4b	4b:thalamus_notes
symptoms vomiting	SYMPTOM	4b	4b:thalamus_notes
musculoskeletal knee pain	SYMPTOM	4b	4b:thalamus_notes
wheezing stridor	SYMPTOM	4b	4b:thalamus_notes
ear canal erythema	SYMPTOM	4b	4b:thalamus_notes
orientation poor	SYMPTOM	4b	4b:thalamus_notes
abdominal pain chronic	SYMPTOM	4b	4b:thalamus_notes
lower back pain intermittent	SYMPTOM	4b	4b:thalamus_notes
pain due to arthritis	SYMPTOM	4b	4b:thalamus_notes
neck pain bilateral	SYMPTOM	4b	4b:thalamus_notes
pain muscle weakness	SYMPTOM	4b	4b:thalamus_notes
breathing gasping	SYMPTOM	4b	4b:thalamus_notes
flank pain intermittent	SYMPTOM	4b	4b:thalamus_notes
pain intermittent	SYMPTOM	4b	4b:thalamus_notes
rigidity muscle	SYMPTOM	4b	4b:thalamus_notes
abdominal pain intermittent	SYMPTOM	4b	4b:thalamus_notes
weight loss problem	SYMPTOM	4b	4b:thalamus_notes
persistent non-productive cough	SYMPTOM	4b	4b:thalamus_notes
hepatomegaly tenderness	SYMPTOM	4b	4b:thalamus_notes
extremities pain	SYMPTOM	4b	4b:thalamus_notes
stiffness joint	SYMPTOM	4b	4b:thalamus_notes
radiate pain	SYMPTOM	4b	4b:thalamus_notes
lower back pain worsens	SYMPTOM	4b	4b:thalamus_notes
eyes redness	SYMPTOM	4b	4b:thalamus_notes
nasal congestion chronic	SYMPTOM	4b	4b:thalamus_notes
musculoskeletal lower back pain	SYMPTOM	4b	4b:thalamus_notes
mood hypersomnia	SYMPTOM	4b	4b:thalamus_notes
pain lower leg	SYMPTOM	4b	4b:thalamus_notes
pain right shoulder	SYMPTOM	4b	4b:thalamus_notes
sleep disorder insomnia	SYMPTOM	4b	4b:thalamus_notes
calf muscle pain	SYMPTOM	4b	4b:thalamus_notes
back pain lower back	SYMPTOM	4b	4b:thalamus_notes
pain cardiac	SYMPTOM	4b	4b:thalamus_notes
skin painful	SYMPTOM	4b	4b:thalamus_notes
acute post-operative pain	SYMPTOM	4b	4b:thalamus_notes
cough chronic	SYMPTOM	4b	4b:thalamus_notes
distal paresthesia	SYMPTOM	4b	4b:thalamus_notes
shoulder blade pain	SYMPTOM	4b	4b:thalamus_notes
testicle pain	SYMPTOM	4b	4b:thalamus_notes
nasal turbinate edema	SYMPTOM	4b	4b:thalamus_notes
knees symptoms	SYMPTOM	4b	4b:thalamus_notes
pain right arm	SYMPTOM	4b	4b:thalamus_notes
itching skin	SYMPTOM	4b	4b:thalamus_notes
pain post-op	SYMPTOM	4b	4b:thalamus_notes
surgical history reviewed	SYMPTOM	4b	4b:thalamus_notes
symptoms urinary	SYMPTOM	4b	4b:thalamus_notes
pain thoracic	SYMPTOM	4b	4b:thalamus_notes
chest pain - cardiac	SYMPTOM	4b	4b:thalamus_notes
pre-syncope	SYMPTOM	4b	4b:thalamus_notes
syncope cough	SYMPTOM	4b	4b:thalamus_notes
uncontrolled pain	SYMPTOM	4b	4b:thalamus_notes
