term	category	first_tier	first_source
flattened nasal bridge	FINDING	3a	3a:syn_dict
biopsied lesion	FINDING	3a	3a:syn_dict
anterior margin	FINDING	3a	3a:syn_dict
malar hypoplasia	FINDING	3a	3a:syn_dict
jj stent present	FINDING	3a	3a:syn_dict
no ear discharge	FINDING	3a	3a:syn_dict
electrical malfunction	FINDING	3a	3a:syn_dict
enlargement of neck	FINDING	3a	3a:syn_dict
enlarged gallbladder	FINDING	3a	3a:syn_dict
history of nephrectomy	FINDING	3a	3a:syn_dict
patient accompanied by daughter	FINDING	3a	3a:syn_dict
perineal pressure	FINDING	3a	3a:syn_dict
treatment plan given	FINDING	3a	3a:syn_dict
hearing normal	FINDING	3a	3a:syn_dict
glucose intake	FINDING	3a	3a:syn_dict
history of total pancreatectomy	FINDING	3a	3a:syn_dict
mood state	FINDING	3a	3a:syn_dict
moisture exposure	FINDING	3a	3a:syn_dict
asymmetry of symptoms	FINDING	3a	3a:syn_dict
bone marrow necrosis	FINDING	3a	3a:syn_dict
no concurrent parasitic infection	FINDING	3a	3a:syn_dict
diminished femoral pulse	FINDING	3a	3a:syn_dict
conjunctivalization	FINDING	3a	3a:syn_dict
left ankle trauma	FINDING	3a	3a:syn_dict
rectal pressure	FINDING	3a	3a:syn_dict
multiple vesicles	FINDING	3a	3a:syn_dict
taste disturbance	FINDING	3a	3a:syn_dict
parathyroid issue	FINDING	3a	3a:syn_dict
history of hydronephrosis	FINDING	3a	3a:syn_dict
bone marrow hemophagocytosis	FINDING	3a	3a:syn_dict
history of vaccination	FINDING	3a	3a:syn_dict
history of congenital anomaly	FINDING	3a	3a:syn_dict
sternal deformity	FINDING	3a	3a:syn_dict
right foot was examined	FINDING	3a	3a:syn_dict
purulent discharge from wound	FINDING	3a	3a:syn_dict
normal axial length	FINDING	3a	3a:syn_dict
tmj swelling	FINDING	3a	3a:syn_dict
spastic dysarthria	FINDING	3a	3a:syn_dict
ataxic dysarthria	FINDING	3a	3a:syn_dict
vertical gaze limitation	FINDING	3a	3a:syn_dict
confirmed present	FINDING	3a	3a:syn_dict
undilated pupil	FINDING	3a	3a:syn_dict
oral mucosal irritation	FINDING	3a	3a:syn_dict
muscular habitus	FINDING	3a	3a:syn_dict
history of elopement	FINDING	3a	3a:syn_dict
frequent voiding	FINDING	3a	3a:syn_dict
liver of normal size	FINDING	3a	3a:syn_dict
auditory hypersensitivity	FINDING	3a	3a:syn_dict
pubic diastasis	FINDING	3a	3a:syn_dict
straight leg raise positive	FINDING	3a	3a:syn_dict
elevated ca125	FINDING	3a	3a:syn_dict
witnessed by family member	FINDING	3a	3a:syn_dict
traveling independently	FINDING	3a	3a:syn_dict
myoedema	FINDING	3a	3a:syn_dict
gaze limitation	FINDING	3a	3a:syn_dict
inability to stand or walk	FINDING	3a	3a:syn_dict
erythema with swelling	FINDING	3a	3a:syn_dict
involvement patterns	FINDING	3a	3a:syn_dict
appears agitated	FINDING	3a	3a:syn_dict
bilateral testicular swelling	FINDING	3a	3a:syn_dict
fever with rigors	FINDING	3a	3a:syn_dict
marked nuclear atypia present	FINDING	3a	3a:syn_dict
tissue normal	FINDING	3a	3a:syn_dict
recent surgery or trauma	FINDING	3a	3a:syn_dict
restrictive vsd	FINDING	3a	3a:syn_dict
new lbbb	FINDING	3a	3a:syn_dict
perineal finding	FINDING	3a	3a:syn_dict
igg elevated	FINDING	3a	3a:syn_dict
moderate suicide risk	FINDING	3a	3a:syn_dict
recent fines	FINDING	3a	3a:syn_dict
intraventricular pressure	FINDING	3a	3a:syn_dict
valproate exposure	FINDING	3a	3a:syn_dict
high intraocular pressure	FINDING	3a	3a:syn_dict
chemotherapy complications	FINDING	3a	3a:syn_dict
planned pregnancy	FINDING	3a	3a:syn_dict
hypoinsulinemic hypoglycemia	FINDING	3a	3a:syn_dict
loss of visual acuity	FINDING	3a	3a:syn_dict
unstable joint	FINDING	3a	3a:syn_dict
knee dislocation	FINDING	3a	3a:syn_dict
incomprehensible sounds	FINDING	3a	3a:syn_dict
anemia requiring transfusions	FINDING	3a	3a:syn_dict
dural lesion	FINDING	3a	3a:syn_dict
surgery 1	FINDING	3a	3a:syn_dict
subcutaneous swelling	FINDING	3a	3a:syn_dict
already on aspirin	FINDING	3a	3a:syn_dict
lesions tender	FINDING	3a	3a:syn_dict
difficulty swallowing pills	FINDING	3a	3a:syn_dict
food regurgitation	FINDING	3a	3a:syn_dict
cophosis	FINDING	3a	3a:syn_dict
blistering skin	FINDING	3a	3a:syn_dict
irregular respiratory pattern	FINDING	3a	3a:syn_dict
inspiratory dyspnea	FINDING	3a	3a:syn_dict
upper extremity rash	FINDING	3a	3a:syn_dict
metacarpal shortening	FINDING	3a	3a:syn_dict
no aspergillus isolated	FINDING	3a	3a:syn_dict
history of optic neuritis	FINDING	3a	3a:syn_dict
wbc decreased	FINDING	3a	3a:syn_dict
csf sent for culture	FINDING	3a	3a:syn_dict
recent camping	FINDING	3a	3a:syn_dict
highly positive	FINDING	3a	3a:syn_dict
erythema of right thumb	FINDING	3a	3a:syn_dict
lambda chain	FINDING	3a	3a:syn_dict
impaired gastric emptying	FINDING	3a	3a:syn_dict
impaired proprioception	FINDING	3a	3a:syn_dict
sitting standing	FINDING	3a	3a:syn_dict
ureteral compression	FINDING	3a	3a:syn_dict
history of rejection	FINDING	3a	3a:syn_dict
purulent wound	FINDING	3a	3a:syn_dict
breast engorgement	FINDING	3a	3a:syn_dict
limited comprehension	FINDING	3a	3a:syn_dict
pelvic ultrasound findings	FINDING	3a	3a:syn_dict
abnormal ultrasound	FINDING	3a	3a:syn_dict
reduced corticomedullary differentiation	FINDING	3a	3a:syn_dict
unable to sit unsupported	FINDING	3a	3a:syn_dict
hypertonia of limbs	FINDING	3a	3a:syn_dict
peripapillary exudation	FINDING	3a	3a:syn_dict
severe microcephaly	FINDING	3a	3a:syn_dict
elevated fsh level	FINDING	3a	3a:syn_dict
ventricular wall thickness	FINDING	3a	3a:syn_dict
hypodynamia	FINDING	3a	3a:syn_dict
bilateral breast tenderness	FINDING	3a	3a:syn_dict
history of esophagitis	FINDING	3a	3a:syn_dict
monomorphic ventricular tachycardia	FINDING	3a	3a:syn_dict
suprabasal acantholysis	FINDING	3a	3a:syn_dict
immotile sperm	FINDING	3a	3a:syn_dict
disturbed sleep pattern	FINDING	3a	3a:syn_dict
elevated ckmb	FINDING	3a	3a:syn_dict
normal cranial nerves	FINDING	3a	3a:syn_dict
abnormal urine output	FINDING	3a	3a:syn_dict
limited upgaze	FINDING	3a	3a:syn_dict
iris normal	FINDING	3a	3a:syn_dict
lesions in diaper area	FINDING	3a	3a:syn_dict
cord dry	FINDING	3a	3a:syn_dict
increased creatinine	FINDING	3a	3a:syn_dict
buttock lesion	FINDING	3a	3a:syn_dict
cervical lymph nodes enlarged	FINDING	3a	3a:syn_dict
calcification within mass	FINDING	3a	3a:syn_dict
halting speech	FINDING	3a	3a:syn_dict
uterus involuting	FINDING	3a	3a:syn_dict
decreased subcutaneous fat	FINDING	3a	3a:syn_dict
normal muscle strength	FINDING	3a	3a:syn_dict
week pregnant	FINDING	3a	3a:syn_dict
menarche age	FINDING	3a	3a:syn_dict
proptosis of left eye	FINDING	3a	3a:syn_dict
history of low birth weight	FINDING	3a	3a:syn_dict
deformity of left thumb	FINDING	3a	3a:syn_dict
e wave	FINDING	3a	3a:syn_dict
opisthotonic posturing	FINDING	3a	3a:syn_dict
mechanical issue	FINDING	3a	3a:syn_dict
disease in remission	FINDING	3a	3a:syn_dict
thorax symmetrical	FINDING	3a	3a:syn_dict
history of parathyroidectomy	FINDING	3a	3a:syn_dict
paraspinal masses	FINDING	3a	3a:syn_dict
abnormal wbc	FINDING	3a	3a:syn_dict
reduced bone density	FINDING	3a	3a:syn_dict
valvular abnormality	FINDING	3a	3a:syn_dict
cervical friability	FINDING	3a	3a:syn_dict
low t3	FINDING	3a	3a:syn_dict
normal dentition	FINDING	3a	3a:syn_dict
gravida 0	FINDING	3a	3a:syn_dict
history of poliomyelitis	FINDING	3a	3a:syn_dict
sensitivities	FINDING	3a	3a:syn_dict
healed fractures	FINDING	3a	3a:syn_dict
elevated prolactin level	FINDING	3a	3a:syn_dict
menstrual periods regular	FINDING	3a	3a:syn_dict
family history of anemia	FINDING	3a	3a:syn_dict
subperiosteal hematoma	FINDING	3a	3a:syn_dict
warmth of knee	FINDING	3a	3a:syn_dict
sad affect	FINDING	3a	3a:syn_dict
difficulty dressing	FINDING	3a	3a:syn_dict
wound healed	FINDING	3a	3a:syn_dict
hand present	FINDING	3a	3a:syn_dict
time of last meal	FINDING	3a	3a:syn_dict
corneal clouding	FINDING	3a	3a:syn_dict
forearm mass	FINDING	3a	3a:syn_dict
patient left against medical advice	FINDING	3a	3a:syn_dict
abnormal reflexes	FINDING	3a	3a:syn_dict
multiple environmental allergies	FINDING	3a	3a:syn_dict
cyclodialysis cleft	FINDING	3a	3a:syn_dict
lipomatous differentiation	FINDING	3a	3a:syn_dict
acute metabolic or endocrine	FINDING	3a	3a:syn_dict
mammographic microcalcification	FINDING	3a	3a:syn_dict
normal globe	FINDING	3a	3a:syn_dict
prolong qt	FINDING	3a	3a:syn_dict
first degree av block	FINDING	3a	3a:syn_dict
mild osteopenia	FINDING	3a	3a:syn_dict
tumor implant	FINDING	3a	3a:syn_dict
refuses to use toilet	FINDING	3a	3a:syn_dict
impaired ambulation	FINDING	3a	3a:syn_dict
tender bladder	FINDING	3a	3a:syn_dict
igg multiple myeloma	FINDING	3a	3a:syn_dict
pus in stool	FINDING	3a	3a:syn_dict
appointment date	FINDING	3a	3a:syn_dict
endplate irregularities	FINDING	3a	3a:syn_dict
lv outflow	FINDING	3a	3a:syn_dict
intermittent urinary stream	FINDING	3a	3a:syn_dict
exophthalmos present	FINDING	3a	3a:syn_dict
history of retinal tear	FINDING	3a	3a:syn_dict
increase in serum potassium	FINDING	3a	3a:syn_dict
family history of consanguinity	FINDING	3a	3a:syn_dict
sits unsupported	FINDING	3a	3a:syn_dict
multiple abdominal masses	FINDING	3a	3a:syn_dict
obvious signs of death	FINDING	3a	3a:syn_dict
color vision loss	FINDING	3a	3a:syn_dict
mucous membrane lesions	FINDING	3a	3a:syn_dict
flank erythema	FINDING	3a	3a:syn_dict
expired in ed	FINDING	3a	3a:syn_dict
history of tubal ligation	FINDING	3a	3a:syn_dict
biopsy needed	FINDING	3a	3a:syn_dict
periventricular calcifications	FINDING	3a	3a:syn_dict
bladder palpable	FINDING	3a	3a:syn_dict
upper limb weakness	FINDING	3a	3a:syn_dict
left sided weakness	FINDING	3a	3a:syn_dict
extremity rash	FINDING	3a	3a:syn_dict
mesioangular	FINDING	3a	3a:syn_dict
foreign body in airway	FINDING	3a	3a:syn_dict
tires quickly	FINDING	3a	3a:syn_dict
posterior neck mass	FINDING	3a	3a:syn_dict
acral erythema	FINDING	3a	3a:syn_dict
fever response	FINDING	3a	3a:syn_dict
high ornithine	FINDING	3a	3a:syn_dict
uncircumcised penis	FINDING	3a	3a:syn_dict
normal electromyogram	FINDING	3a	3a:syn_dict
presenting part high	FINDING	3a	3a:syn_dict
liver displacement	FINDING	3a	3a:syn_dict
prominent subarachnoid spaces	FINDING	3a	3a:syn_dict
intact facial nerve	FINDING	3a	3a:syn_dict
telangiectatic lesions	FINDING	3a	3a:syn_dict
restricted mouth opening	FINDING	3a	3a:syn_dict
high lactate	FINDING	3a	3a:syn_dict
development of pubic hair	FINDING	3a	3a:syn_dict
small for gestational age infant	FINDING	3a	3a:syn_dict
duodenal area	FINDING	3a	3a:syn_dict
crepitant lesion	FINDING	3a	3a:syn_dict
growth hormone resistance	FINDING	3a	3a:syn_dict
poor growth	FINDING	3a	3a:syn_dict
ed problem	FINDING	3a	3a:syn_dict
absence of right foot	FINDING	3a	3a:syn_dict
orthostatic dizziness	FINDING	3a	3a:syn_dict
history of hemolytic disease	FINDING	3a	3a:syn_dict
wound path	FINDING	3a	3a:syn_dict
thyroid size	FINDING	3a	3a:syn_dict
bladder overdistension	FINDING	3a	3a:syn_dict
limited speech	FINDING	3a	3a:syn_dict
overlapping digits	FINDING	3a	3a:syn_dict
paraspinal muscle atrophy	FINDING	3a	3a:syn_dict
upward deviation of eyes	FINDING	3a	3a:syn_dict
dystonic reaction	FINDING	3a	3a:syn_dict
articulation difficulties	FINDING	3a	3a:syn_dict
lives in military barracks	FINDING	3a	3a:syn_dict
uri exposure	FINDING	3a	3a:syn_dict
plan formulation	FINDING	3a	3a:syn_dict
ferning	FINDING	3a	3a:syn_dict
atypical mitotic figures	FINDING	3a	3a:syn_dict
venous invasion	FINDING	3a	3a:syn_dict
aspergillus colonization	FINDING	3a	3a:syn_dict
uterine contractions absent	FINDING	3a	3a:syn_dict
pelvic girdle pain	FINDING	3a	3a:syn_dict
vascular access failure	FINDING	3a	3a:syn_dict
scleral nodule	FINDING	3a	3a:syn_dict
history of paroxysmal supraventricular tachycardia	FINDING	3a	3a:syn_dict
esr decreased	FINDING	3a	3a:syn_dict
axial dystonia	FINDING	3a	3a:syn_dict
annular lesions	FINDING	3a	3a:syn_dict
head flexed	FINDING	3a	3a:syn_dict
lips thin	FINDING	3a	3a:syn_dict
episcleral injection	FINDING	3a	3a:syn_dict
pupillary seclusion	FINDING	3a	3a:syn_dict
absent p waves	FINDING	3a	3a:syn_dict
abnormal creatinine	FINDING	3a	3a:syn_dict
edema of right thigh	FINDING	3a	3a:syn_dict
difficulty weaning	FINDING	3a	3a:syn_dict
epistaxis from left nostril	FINDING	3a	3a:syn_dict
weight gain failure	FINDING	3a	3a:syn_dict
serum phosphorus	FINDING	3a	3a:syn_dict
difficulty obtaining refills	FINDING	3a	3a:syn_dict
gleason score 3	FINDING	3a	3a:syn_dict
expression intact	FINDING	3a	3a:syn_dict
lumbar radicular pain	FINDING	3a	3a:syn_dict
racing heartbeats	FINDING	3a	3a:syn_dict
family history of osteogenesis imperfecta	FINDING	3a	3a:syn_dict
visual difficulties	FINDING	3a	3a:syn_dict
postoperative hypertension	FINDING	3a	3a:syn_dict
lymph node dissection was performed	FINDING	3a	3a:syn_dict
alopecia of scalp	FINDING	3a	3a:syn_dict
partial metabolic response	FINDING	3a	3a:syn_dict
social disturbance	FINDING	3a	3a:syn_dict
auditory impairment	FINDING	3a	3a:syn_dict
pressure ulcer risk	FINDING	3a	3a:syn_dict
tender mastoid	FINDING	3a	3a:syn_dict
microcystic epithelial edema	FINDING	3a	3a:syn_dict
lesions on thigh	FINDING	3a	3a:syn_dict
history of acromegaly	FINDING	3a	3a:syn_dict
low testosterone level	FINDING	3a	3a:syn_dict
grade i esophageal varices	FINDING	3a	3a:syn_dict
reduced compound muscle action potentials	FINDING	3a	3a:syn_dict
grip myotonia	FINDING	3a	3a:syn_dict
paraphasia	FINDING	3a	3a:syn_dict
no neurologic abnormalities	FINDING	3a	3a:syn_dict
no ambulation	FINDING	3a	3a:syn_dict
mechanical ventilation required	FINDING	3a	3a:syn_dict
minimum heart rate	FINDING	3a	3a:syn_dict
sudden onset of vision loss	FINDING	3a	3a:syn_dict
prominent musculature	FINDING	3a	3a:syn_dict
living in orphanage	FINDING	3a	3a:syn_dict
intercostal muscle weakness	FINDING	3a	3a:syn_dict
tumor markers normalized	FINDING	3a	3a:syn_dict
induration of skin	FINDING	3a	3a:syn_dict
tumor marker increased	FINDING	3a	3a:syn_dict
follicular papules	FINDING	3a	3a:syn_dict
right testicle descended	FINDING	3a	3a:syn_dict
conjunctiva normal	FINDING	3a	3a:syn_dict
rectal urine	FINDING	3a	3a:syn_dict
smooth muscle spasm	FINDING	3a	3a:syn_dict
aminoglycoside exposure	FINDING	3a	3a:syn_dict
left ventricular involvement	FINDING	3a	3a:syn_dict
genital erythema	FINDING	3a	3a:syn_dict
midline notch of upper lip	FINDING	3a	3a:syn_dict
residual physical disability	FINDING	3a	3a:syn_dict
peritoneal sclerosis	FINDING	3a	3a:syn_dict
active hepatitis	FINDING	3a	3a:syn_dict
timi grade	FINDING	3a	3a:syn_dict
doll's eyes reflex	FINDING	3a	3a:syn_dict
limb hypertonia	FINDING	3a	3a:syn_dict
blind spot enlargement	FINDING	3a	3a:syn_dict
coordinated movement	FINDING	3a	3a:syn_dict
sudden loss of hearing	FINDING	3a	3a:syn_dict
gingival redness	FINDING	3a	3a:syn_dict
flat optic disc	FINDING	3a	3a:syn_dict
surgical dressing present	FINDING	3a	3a:syn_dict
skin retraction	FINDING	3a	3a:syn_dict
trunk dystonia	FINDING	3a	3a:syn_dict
heterotopic bone	FINDING	3a	3a:syn_dict
good visual acuity	FINDING	3a	3a:syn_dict
currently in second grade	FINDING	3a	3a:syn_dict
fluid intake increased	FINDING	3a	3a:syn_dict
rinne positive	FINDING	3a	3a:syn_dict
poor systolic function	FINDING	3a	3a:syn_dict
hyperechoic kidneys	FINDING	3a	3a:syn_dict
palpebral hematoma	FINDING	3a	3a:syn_dict
fasting states	FINDING	3a	3a:syn_dict
kidney not palpable	FINDING	3a	3a:syn_dict
ejection fraction normal	FINDING	3a	3a:syn_dict
dropped head	FINDING	3a	3a:syn_dict
increased blasts	FINDING	3a	3a:syn_dict
granulocytic hypoplasia	FINDING	3a	3a:syn_dict
good corticomedullary differentiation	FINDING	3a	3a:syn_dict
infant in nicu	FINDING	3a	3a:syn_dict
serpiginous pattern	FINDING	3a	3a:syn_dict
cutaneous plaque	FINDING	3a	3a:syn_dict
lochia rubra	FINDING	3a	3a:syn_dict
unable to stand without assistance	FINDING	3a	3a:syn_dict
planning pregnancy	FINDING	3a	3a:syn_dict
hypokalaemia	FINDING	3a	3a:syn_dict
papule on lower eyelid	FINDING	3a	3a:syn_dict
obnubilation	FINDING	3a	3a:syn_dict
severe asthenozoospermia	FINDING	3a	3a:syn_dict
nail ridging	FINDING	3a	3a:syn_dict
severe speech impairment	FINDING	3a	3a:syn_dict
family history of pancreatic disease	FINDING	3a	3a:syn_dict
score 1	FINDING	3a	3a:syn_dict
edema of genitalia	FINDING	3a	3a:syn_dict
fish exposure	FINDING	3a	3a:syn_dict
oropharyngeal exudate	FINDING	3a	3a:syn_dict
high total protein	FINDING	3a	3a:syn_dict
family history of hearing loss	FINDING	3a	3a:syn_dict
expresses optimism	FINDING	3a	3a:syn_dict
pain anesthesia	FINDING	3a	3a:syn_dict
resistance to vancomycin	FINDING	3a	3a:syn_dict
does not walk	FINDING	3a	3a:syn_dict
alcohol interaction	FINDING	3a	3a:syn_dict
antibiotic susceptibility	FINDING	3a	3a:syn_dict
differences size	FINDING	3a	3a:syn_dict
systemic arterial pressure	FINDING	3a	3a:syn_dict
sleep disturbed	FINDING	3a	3a:syn_dict
swelling of forearm	FINDING	3a	3a:syn_dict
cyanosis of hand	FINDING	3a	3a:syn_dict
balance loss	FINDING	3a	3a:syn_dict
underlying erythema	FINDING	3a	3a:syn_dict
cribriform pattern	FINDING	3a	3a:syn_dict
periods of apnea	FINDING	3a	3a:syn_dict
restricted extraocular movements	FINDING	3a	3a:syn_dict
right hip trauma	FINDING	3a	3a:syn_dict
hyperamylasemia	FINDING	3a	3a:syn_dict
feeling misunderstood	FINDING	3a	3a:syn_dict
obsessive tendencies	FINDING	3a	3a:syn_dict
family conflicts	FINDING	3a	3a:syn_dict
infant died	FINDING	3a	3a:syn_dict
palpebral fissure narrowed	FINDING	3a	3a:syn_dict
fixed dilated pupil	FINDING	3a	3a:syn_dict
monitoring status	FINDING	3a	3a:syn_dict
deciduous teeth	FINDING	3a	3a:syn_dict
heart sound gallop	FINDING	3a	3a:syn_dict
swollen gums	FINDING	3a	3a:syn_dict
loss of body hair	FINDING	3a	3a:syn_dict
twin gestation	FINDING	3a	3a:syn_dict
extramedullary involvement	FINDING	3a	3a:syn_dict
leg spasticity	FINDING	3a	3a:syn_dict
adamts13 deficiency	FINDING	3a	3a:syn_dict
neck normal	FINDING	3a	3a:syn_dict
no residual	FINDING	3a	3a:syn_dict
increased cardiac enzymes	FINDING	3a	3a:syn_dict
mild optic disc pallor	FINDING	3a	3a:syn_dict
foreskin retracted	FINDING	3a	3a:syn_dict
excessive femoral anteversion	FINDING	3a	3a:syn_dict
genu varum	FINDING	3a	3a:syn_dict
furcation involvement	FINDING	3a	3a:syn_dict
bone defects	FINDING	3a	3a:syn_dict
glasgow coma score	FINDING	3a	3a:syn_dict
sinusitis clinical	FINDING	3a	3a:syn_dict
suspected bladder cancer	FINDING	3a	3a:syn_dict
prominent upper incisors	FINDING	3a	3a:syn_dict
testicular tenderness	FINDING	3a	3a:syn_dict
cervical nodule	FINDING	3a	3a:syn_dict
low urine osmolarity	FINDING	3a	3a:syn_dict
masses retroperitoneal	FINDING	3a	3a:syn_dict
drug tolerance	FINDING	3a	3a:syn_dict
ocular movement abnormalities	FINDING	3a	3a:syn_dict
periapical radiolucencies	FINDING	3a	3a:syn_dict
daily caloric intake	FINDING	3a	3a:syn_dict
movement of uvula	FINDING	3a	3a:syn_dict
creatine kinase levels	FINDING	3a	3a:syn_dict
severe dental caries	FINDING	3a	3a:syn_dict
tongue normal	FINDING	3a	3a:syn_dict
recent depression	FINDING	3a	3a:syn_dict
seen by dentist	FINDING	3a	3a:syn_dict
tinnitus of left ear	FINDING	3a	3a:syn_dict
irregular lesions	FINDING	3a	3a:syn_dict
visit date	FINDING	3a	3a:syn_dict
yellow surface	FINDING	3a	3a:syn_dict
sympathetic responses	FINDING	3a	3a:syn_dict
history of ureteral obstruction	FINDING	3a	3a:syn_dict
blue sclera	FINDING	3a	3a:syn_dict
history of adrenal adenoma	FINDING	3a	3a:syn_dict
whitish discoloration	FINDING	3a	3a:syn_dict
brown papule	FINDING	3a	3a:syn_dict
mild scarring	FINDING	3a	3a:syn_dict
anastomotic fistula	FINDING	3a	3a:syn_dict
pneumonia requiring hospitalization	FINDING	3a	3a:syn_dict
elevated toilet seat	FINDING	3a	3a:syn_dict
absence of prodrome	FINDING	3a	3a:syn_dict
induced delivery	FINDING	3a	3a:syn_dict
weak sucking	FINDING	3a	3a:syn_dict
tympanometry normal	FINDING	3a	3a:syn_dict
facet joint osteoarthritis	FINDING	3a	3a:syn_dict
difficult venous access	FINDING	3a	3a:syn_dict
postural lightheadedness	FINDING	3a	3a:syn_dict
radial pulse absent	FINDING	3a	3a:syn_dict
ulnar pulse absent	FINDING	3a	3a:syn_dict
skin translucent	FINDING	3a	3a:syn_dict
machinery murmur	FINDING	3a	3a:syn_dict
history of miscarriage	FINDING	3a	3a:syn_dict
elevated gonadotropins	FINDING	3a	3a:syn_dict
secundum asd	FINDING	3a	3a:syn_dict
tongue base mass	FINDING	3a	3a:syn_dict
q waves in v1	FINDING	3a	3a:syn_dict
fetal macrosomia	FINDING	3a	3a:syn_dict
history of bulimia nervosa	FINDING	3a	3a:syn_dict
remyelination	FINDING	3a	3a:syn_dict
bmi not calculated	FINDING	3a	3a:syn_dict
acute clinical course	FINDING	3a	3a:syn_dict
edematous skin	FINDING	3a	3a:syn_dict
knee presentation	FINDING	3a	3a:syn_dict
dacryocytes	FINDING	3a	3a:syn_dict
consumes alcohol in moderation	FINDING	3a	3a:syn_dict
absent corneal reflexes	FINDING	3a	3a:syn_dict
optic disc normal	FINDING	3a	3a:syn_dict
skew deviation	FINDING	3a	3a:syn_dict
abdominal rebound tenderness	FINDING	3a	3a:syn_dict
emergent trauma	FINDING	3a	3a:syn_dict
history of lymphadenopathy	FINDING	3a	3a:syn_dict
n0 stage	FINDING	3a	3a:syn_dict
deformity of left forearm	FINDING	3a	3a:syn_dict
elevated neutrophils	FINDING	3a	3a:syn_dict
history of bilateral salpingectomy	FINDING	3a	3a:syn_dict
