dataset	file_id	pattern	ref_words	parakeet_words	medasr_words	medasr_correct
figshare-osce	RES0193	NEGATION_FLIP	hasnt	hasn't	not	0
figshare-osce	RES0193	NUMERIC	30	thirty	like within 30 to	1
figshare-osce	RES0193	NUMERIC	60	sixty	60 minutes and	1
figshare-osce	RES0193	NEGATION_FLIP	dont	don't	don't	0
figshare-osce	RES0193	NEGATION_FLIP	hasnt	hasn't	not	0
figshare-osce	RES0193	NEGATION_FLIP	hasnt	hasn't	has not	0
figshare-osce	RES0193	NUMERIC	2 2	two two	to two	0
figshare-osce	RES0193	NEGATION_FLIP	didnt	didn't	not	0
figshare-osce	RES0193	NEGATION_FLIP	arent	aren't	aren'	1
figshare-osce	RES0193	LATERALITY	hes six years old right he is yes ok		is six years old right he yes okay	1
figshare-osce	RES0193	NUMERIC	hes six years old right he is yes ok		is six years old right he yes okay	1
figshare-osce	RES0193	NUMERIC	six he		he sicks he might be able to do that we we can try that	0
figshare-osce	RES0194	NEGATION_FLIP	dont	don't	don't	0
figshare-osce	RES0194	NEGATION_FLIP	dont	don't	not	0
figshare-osce	RES0194	NEGATION_FLIP	havent	haven't	not	0
figshare-osce	RES0194	NEGATION_FLIP	havent	haven't	not	0
figshare-osce	RES0194	NEGATION_FLIP	haven	haven't	have not	0
figshare-osce	RES0194	NEGATION_FLIP	dont	don't	don't	0
figshare-osce	RES0194	NEGATION_FLIP	i	haven't	have not	0
figshare-osce	RES0194	NEGATION_FLIP	nobody in	family who's	noted my fam has	0
figshare-osce	RES0194	NEGATION_FLIP	no	okay	no no no	1
figshare-osce	RES0194	NEGATION_FLIP	no ok um		no no no okay uh	1
figshare-osce	RES0194	NEGATION_FLIP	havent	haven't		unalignable
figshare-osce	RES0194	NEGATION_FLIP	dont	don't	don't	0
figshare-osce	RES0194	NEGATION_FLIP	don t	don't haven't	don't have nott	0
figshare-osce	RES0194	NEGATION_FLIP	hasnt shes	hasn't she's	she has	1
figshare-osce	RES0194	NUMERIC	3	three	three	0
figshare-osce	RES0194	NUMERIC	4	four	four	0
figshare-osce	RES0194	NEGATION_FLIP	with the cluster of symptoms that someone may get with covid so we will do a swab on you today and recommend that you isolate for two weeks until your symptoms have gone and the test result you will get you will get back in the next 24 to 48 hours and alongside your test results so you will also get further instructions from public health about whether or not you need another swab later on and when to return to work ok that yeah that sounds good thank you yeah no worries and it can definitely also be another viral infection as well even if its not covid in which case it just you just need to get some rest stay hydrated and let it take its course ok now that sounds that sounds good so it could be covid or like another viral illness yeah ok thank you welcome take care take care hey		with uh the cluster of symptoms that someone may get with covid so we will do a swab on you today uh and uh recommend that you isolate for two weeksuh until your symptoms have uh gone uh and the test result you will get you will get back in the next 24 to 48 hours and alongside your test results you will also get further instructions from public healtth about whether or not you need another swab later on and when to return to work okayh that unintelligible good thank you and always and it can definitely also be another viral infection as well even if it is not covid in which case it it just you just need to get some rest dehydrated uh and let it take its course okayu that unintelligible could be covid or i viral illness yeah okay thank you alname	1
figshare-osce	RES0194	NUMERIC	with the cluster of symptoms that someone may get with covid so we will do a swab on you today and recommend that you isolate for two weeks until your symptoms have gone and the test result you will get you will get back in the next 24 to 48 hours and alongside your test results so you will also get further instructions from public health about whether or not you need another swab later on and when to return to work ok that yeah that sounds good thank you yeah no worries and it can definitely also be another viral infection as well even if its not covid in which case it just you just need to get some rest stay hydrated and let it take its course ok now that sounds that sounds good so it could be covid or like another viral illness yeah ok thank you welcome take care take care hey		with uh the cluster of symptoms that someone may get with covid so we will do a swab on you today uh and uh recommend that you isolate for two weeksuh until your symptoms have uh gone uh and the test result you will get you will get back in the next 24 to 48 hours and alongside your test results you will also get further instructions from public healtth about whether or not you need another swab later on and when to return to work okayh that unintelligible good thank you and always and it can definitely also be another viral infection as well even if it is not covid in which case it it just you just need to get some rest dehydrated uh and let it take its course okayu that unintelligible could be covid or i viral illness yeah okay thank you alname	1
figshare-osce	RES0195	NUMERIC	2 3	two three	to three	0
figshare-osce	RES0195	NEGATION_FLIP	havent	haven't	haven't	0
figshare-osce	RES0195	NEGATION_FLIP	can	can't		unalignable
figshare-osce	RES0195	NEGATION_FLIP	dont	don't	don't	0
figshare-osce	RES0195	NEGATION_FLIP	didnt	didn't	didnes	1
figshare-osce	RES0195	NEGATION_FLIP	havent	haven't	haven't	0
figshare-osce	RES0195	NUMERIC	15	fifteen	lost about 15 pounds 15 pounds	1
figshare-osce	RES0195	NUMERIC	15	fifteen	lost about 15 pounds 15 pounds	1
figshare-osce	RES0195	NEGATION_FLIP	nope ok	no okay	uhm no okay	0
figshare-osce	RES0195	NEGATION_FLIP	didnt	didn't		unalignable
figshare-osce	RES0195	NUMERIC	one	1	type one	1
figshare-osce	RES0195	NEGATION_FLIP	an auto immune disease that affects the lungs so we need to rule out something like sarcoidosis which can cause fibrosis in your lungs and cause shortness of breath so just to work that up will get a chest x ray and also do some inflammatory marker tests like cresr and some other rheumatological tests as well and based on what comes back we may have to refer you to a rheumatologist for further management and treatment yeah so lets just do some of those tests 1st and then well go from there you have any questions no that sounds great thank you so much youre welcome and you may need depending on what we find steroid treatment today or until you see the rheumatologist ok alright take care you too		an auto immune uh disease that affects the lungs uh so we need to rule out something like uh sarcoidosis uh which can cause uh fibrosis in your lungs that ma cause uh shortness of breath so just to uh work that up we will get a chest x-ray and also do some uh inflammatory marker tests like crp esr and some other rheumatological tests as well uhm and based on what comes back uh we may have to refer you to a rheumatologist for further management and treatment the as also to do some of those tests first and then we will go from there you have any question than you so muchu and you may needuh depending on uh what we find u uh steroid treatment today or until you see the rheumatologist i i will take it a	0
figshare-osce	RES0195	NUMERIC	an auto immune disease that affects the lungs so we need to rule out something like sarcoidosis which can cause fibrosis in your lungs and cause shortness of breath so just to work that up will get a chest x ray and also do some inflammatory marker tests like cresr and some other rheumatological tests as well and based on what comes back we may have to refer you to a rheumatologist for further management and treatment yeah so lets just do some of those tests 1st and then well go from there you have any questions no that sounds great thank you so much youre welcome and you may need depending on what we find steroid treatment today or until you see the rheumatologist ok alright take care you too		an auto immune uh disease that affects the lungs uh so we need to rule out something like uh sarcoidosis uh which can cause uh fibrosis in your lungs that ma cause uh shortness of breath so just to uh work that up we will get a chest x-ray and also do some uh inflammatory marker tests like crp esr and some other rheumatological tests as well uhm and based on what comes back uh we may have to refer you to a rheumatologist for further management and treatment the as also to do some of those tests first and then we will go from there you have any question than you so muchu and you may needuh depending on uh what we find u uh steroid treatment today or until you see the rheumatologist i i will take it a	0
figshare-osce	RES0196	NUMERIC	shes 8	she's eight		unalignable
figshare-osce	RES0196	NUMERIC	388 and	eight um	8 and	0
figshare-osce	RES0196	NUMERIC	2 ok then	two okay and	twoka	0
figshare-osce	RES0196	NUMERIC	3	three	three	0
figshare-osce	RES0196	NEGATION_FLIP	doesnt	doesn't	not see much she has	0
figshare-osce	RES0196	NEGATION_FLIP	didnt	didn't		unalignable
figshare-osce	RES0196	NUMERIC	2	two	unintelligible uhm	0
figshare-osce	RES0196	NUMERIC	uh 388 388 ok ok and	8 38 8 okay okay has		unalignable
figshare-osce	RES0196	NEGATION_FLIP	wasnt going	hasn't gone	has' go	1
figshare-osce	RES0196	NUMERIC	4	four	fo	0
figshare-osce	RES0196	NUMERIC	one			unalignable
figshare-osce	RES0196	NEGATION_FLIP	hadnt	hadn't	hadn't	0
figshare-osce	RES0196	NUMERIC	4	four	four	0
figshare-osce	RES0196	NUMERIC	7	seven	seven	0
figshare-osce	RES0196	NEGATION_FLIP	didnt	didn't	didt	1
figshare-osce	RES0196	NEGATION_FLIP	ok uh and uh any anyone smoke in the house at all no no ok alright so those are all the questions i had for her today so definitely since there is a risk that she might be having another ear infection we will need to do like a full physical examination ill have to look into her ear to see if i see any inflammation or perforation and then based on that well discuss some management she may require some antibiotics like she has had before but that will depend on what i see on physical examination she has been having a fever so she might and its only been three days right so we may even do some conservative management and get her to take some maybe pain medications and then go from there or ear drops ok uh but yeah so well do the examination and then go from there she said she has besides the fever and that your pain shes not really having any other symptoms so i dont think she needs to get tested for covid right now but thats something we can consider as well if she develops other symptoms ok that sounds great thank you your welcome take care you too		and uh any anyone spoke in the hospital yeu okay uhm alright so those are all the questions that i had for uhm her today so definitely since there is a risk that she might be having another ear infection uh we will need to do like a full physical examination i will have to look into her ear to see uhm if i see any inflammation or perforation and then based on that uh we will discuss some management uhm she may require some uh antibiotics like she has had before uh but well depend on what uh i see on physical examination she has been having a fever so she might uh uhm and it has only been three days right so we may even uh do some conservative management and uhm get her to take some maybe pain medications and then go from there or ear drops uhm uh yeah so we will do the examination and then go from there uhm she since she has if had the fever and the ear pain she is not really having any other symptoms so uh i dont think she needs to get tested for covid right now but uh that is something we can consider as well if she develops other symptoms it	1
