dataset	file_id	error_type	ref_words	hyp_words	fused_words	primary_category	all_categories	fusion_changed_position	fusion_fixed_position	likely_meaning_change	meaning_change_reason
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	youre	you're	you're	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	uhm	it's	it's	filler	filler	0	0	1	unclassified
figshare-osce	RES0089	delete	its uh ok its			generic		0	0	0	True
figshare-osce	RES0089	substitute	im	i'm	i'm	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	substitute	youre	you're	you're	generic		0	0	1	unclassified
figshare-osce	RES0089	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	any	symptoms	symptoms	generic		0	0	1	unclassified
figshare-osce	RES0089	delete	other			generic		0	0	0	True
figshare-osce	RES0089	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	RES0089	delete	uh its a			generic		0	0	0	True
figshare-osce	RES0089	delete	i guess			generic		0	0	0	True
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	substitute	and	any	any	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	delete	un			generic		0	0	0	True
figshare-osce	RES0089	substitute	ok	alright	alright	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	substitute	ok now	okay and	okay and	generic		0	0	1	unclassified
figshare-osce	RES0089	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	ah	uh	uh	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	ah	uh	uh	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	thats	that's	that's	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	substitute	dont	don't	don't	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	short	shorter	shorter	generic		0	0	1	unclassified
figshare-osce	RES0089	delete	of			generic		0	0	0	True
figshare-osce	RES0089	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	fiveten	ten	ten	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	substitute	dont	don't	don't	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	ive	i've	i've	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	about today	the day	the day	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	cause	because	because	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	youre	you're	you're	generic		0	0	1	unclassified
figshare-osce	RES0089	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	im	i'm	i'm	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	ok	and	and	filler	filler	0	0	1	unclassified
figshare-osce	RES0089	substitute	ah	n	n	filler	filler	0	0	1	unclassified
figshare-osce	RES0089	substitute	doesnt	doesn't	doesn't	generic		0	0	1	unclassified
figshare-osce	RES0089	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	fumes	fuels	fuels	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	uhm	uh	uh	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	copuhm	um	um	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	ok	um	um	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	copive	i've	i've	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	in your	or um	or um	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	youre	uh	uh	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	youre	you're	you're	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	im	i'm	i'm	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	uh	um	um	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	im	i'm	i'm	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	spironolactone uhm im	spranolactone um i'm	spranolactone um i'm	DRUG	DRUG	0	0	1	unclassified
figshare-osce	RES0089	substitute	copi	i	i	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	agonist	agonisting	agonisting	generic		0	0	0	morphology_only
figshare-osce	RES0089	delete	and i guess i have a short acting			generic		0	0	0	True
figshare-osce	RES0089	substitute	ok	um	um	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	puffers mhm	buffers okay	buffers okay	generic		0	0	1	unclassified
figshare-osce	RES0089	delete	ok			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	substitute	im	i'm	i'm	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	im	i'm	i'm	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	uh	i	i	filler	filler	0	0	1	unclassified
figshare-osce	RES0089	delete	i4			generic		0	0	0	True
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	spironolactone	sparonolactone	sparonolactone	DRUG	DRUG	0	0	1	unclassified
figshare-osce	RES0089	substitute	ive	i've	i've	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	hospitalised	hospitalized	hospitalized	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	some	similar	similar	generic		0	0	1	unclassified
figshare-osce	RES0089	delete	low			generic		0	0	0	True
figshare-osce	RES0089	substitute	thats	that's	that's	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	chf	vhf	vhf	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	copor	or	or	generic		0	0	1	unclassified
figshare-osce	RES0089	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	substitute	im	i'm	i'm	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	isnt	isn't	isn't	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	delete	a			generic		0	0	0	True
figshare-osce	RES0089	delete	for any			generic		0	0	0	True
figshare-osce	RES0089	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	substitute	during	doing	doing	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	ok ok	okay okay	okay okay	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	thats	that's	that's	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	delete	a like			generic		0	0	0	True
figshare-osce	RES0089	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	substitute	that sells the joint	going to get it	going to get it	FINDING	FINDING	0	0	1	unclassified
figshare-osce	RES0089	substitute	ok ok	okay okay	okay okay	generic		0	0	1	unclassified
figshare-osce	RES0089	delete	if you get it from			generic		0	0	0	True
figshare-osce	RES0089	delete	and			generic		0	0	0	True
figshare-osce	RES0089	delete	so yeah oh			generic		0	0	0	True
figshare-osce	RES0089	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0089	delete	from			generic		0	0	0	True
figshare-osce	RES0089	substitute	were	we're	we're	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	youre	you're	you're	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	cop	and	and	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	youre	you're	you're	generic		0	0	1	unclassified
figshare-osce	RES0089	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0089	substitute	isnt	is	is	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	copand	and	and	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	thats	that's	that's	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	well	we'll	we'll	filler	filler	0	0	1	unclassified
figshare-osce	RES0089	substitute	well	we'll	we'll	filler	filler	0	0	1	unclassified
figshare-osce	RES0089	substitute	a	an	an	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	xray well	x-ray we'll	x-ray we'll	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	well	we'll	we'll	filler	filler	0	0	1	unclassified
figshare-osce	RES0089	substitute	uh	ventilin		filler	filler	1	0	1	unclassified
figshare-osce	RES0089	delete	ventolin		ventolin as well while	DRUG	DRUG	1	0	0	True
figshare-osce	RES0089	substitute	youre	you're	you're	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	well	we'll	we'll	filler	filler	0	0	1	unclassified
figshare-osce	RES0089	substitute	dont	don't	don't	generic		0	0	1	unclassified
figshare-osce	RES0089	substitute	need	would	would	generic		0	0	1	unclassified
figshare-osce	RES0089	delete	to we will			generic		0	0	0	True
figshare-osce	RES0089	substitute	copexacerbation	copd	copd	generic		0	0	1	unclassified
figshare-osce	RES0089	delete	as well so we need to make sure some of that swelling goes down if we need to adjust your medications while youre here so yeah lets just ill get back to you well do some of those testing and then see where to go from there is that ok yeah that sounds great thank you youre welcome			CONDITION	CONDITION	0	0	0	True
figshare-osce	RES0090	delete	um			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0090	substitute	im	i'm	i'm	generic		0	0	1	unclassified
figshare-osce	RES0090	substitute	thats	that's	that's	generic		0	0	1	unclassified
figshare-osce	RES0090	delete	um			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0090	delete	get			generic		0	0	0	True
figshare-osce	RES0090	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	substitute	that	that's	that's	generic		0	0	1	unclassified
figshare-osce	RES0090	delete	thats			generic		0	0	0	True
figshare-osce	RES0090	delete	is so			generic		0	0	0	True
figshare-osce	RES0090	substitute	it	it's	it's	generic		0	0	1	unclassified
figshare-osce	RES0090	delete	mhm uhm			generic		0	0	0	True
figshare-osce	RES0090	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	RES0090	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	RES0090	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0090	substitute	uh	the	the	filler	filler	0	0	1	unclassified
figshare-osce	RES0090	delete	what			generic		0	0	0	True
figshare-osce	RES0090	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0090	delete	there its			generic		0	0	0	True
figshare-osce	RES0090	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	RES0090	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	delete	did you			generic		0	0	0	True
figshare-osce	RES0090	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0090	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	RES0090	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	RES0090	delete	were			generic		0	0	0	True
figshare-osce	RES0090	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0090	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	RES0090	substitute	ten	10	10	generic		0	0	1	unclassified
figshare-osce	RES0090	substitute	ok great	all right	all right	generic		0	0	1	unclassified
figshare-osce	RES0090	substitute	thats right	that's okay	that's okay	generic		0	0	1	unclassified
figshare-osce	RES0090	delete	ok and			generic		0	0	0	True
figshare-osce	RES0090	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	RES0090	delete	uh its			generic		0	0	0	True
figshare-osce	RES0090	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	RES0090	delete	its			generic		0	0	0	True
figshare-osce	RES0090	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	delete	right			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0090	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0090	substitute	dont	don't	don't	generic		0	0	1	unclassified
figshare-osce	RES0090	substitute	that	i've	i've	generic		0	0	1	unclassified
figshare-osce	RES0090	delete	nothing ive			FINDING	FINDING	0	0	0	True
figshare-osce	RES0090	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	RES0090	substitute	havent	haven't	haven't	generic		0	0	1	unclassified
figshare-osce	RES0090	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	RES0090	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	delete	do you			generic		0	0	0	True
figshare-osce	RES0090	substitute	ive	i've	i've	generic		0	0	1	unclassified
figshare-osce	RES0090	substitute	ten	10	10	generic		0	0	1	unclassified
figshare-osce	RES0090	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	substitute	a hundred	110 okay	110 okay	generic		0	0	1	unclassified
figshare-osce	RES0090	delete	and ten ok			generic		0	0	0	True
figshare-osce	RES0090	substitute	thats	that's	that's	generic		0	0	1	unclassified
figshare-osce	RES0090	substitute	ten	10	10	generic		0	0	1	unclassified
figshare-osce	RES0090	delete	percent			generic		0	0	0	True
figshare-osce	RES0090	substitute	ive	i've	i've	generic		0	0	1	unclassified
figshare-osce	RES0090	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	substitute	ok uhm	okay um	okay um	generic		0	0	1	unclassified
figshare-osce	RES0090	substitute	uhm	um	um	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	substitute	uh	um	um	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	substitute	uhm im	i i'm	i i'm	generic		0	0	1	unclassified
figshare-osce	RES0090	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	RES0090	substitute	no	n	n	generic		0	0	1	unclassified
